Item_ID,Item_Name,Pocket,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Natural_Gift_Power,Natural_Gift_Type,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
1127,ITEM_EXP_CANDY_L,Items,3000,1500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1128,ITEM_EXP_CANDY_XL,Items,10000,5000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1129,ITEM_DYNAMAX_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1130,ITEM_TR00,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1131,ITEM_TR01,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1132,ITEM_TR02,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1133,ITEM_TR03,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1134,ITEM_TR04,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1135,ITEM_TR05,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1136,ITEM_TR06,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1137,ITEM_TR07,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1138,ITEM_TR08,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1139,ITEM_TR09,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1140,ITEM_TR10,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1141,ITEM_TR11,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1142,ITEM_TR12,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1143,ITEM_TR13,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1144,ITEM_TR14,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1145,ITEM_TR15,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1146,ITEM_TR16,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1147,ITEM_TR17,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1148,ITEM_TR18,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1149,ITEM_TR19,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1150,ITEM_TR20,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1151,ITEM_TR21,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1152,ITEM_TR22,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1153,ITEM_TR23,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1154,ITEM_TR24,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1155,ITEM_TR25,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1156,ITEM_TR26,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1157,ITEM_TR27,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1158,ITEM_TR28,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1159,ITEM_TR29,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1160,ITEM_TR30,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1161,ITEM_TR31,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1162,ITEM_TR32,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1163,ITEM_TR33,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1164,ITEM_TR34,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1165,ITEM_TR35,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1166,ITEM_TR36,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1167,ITEM_TR37,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1168,ITEM_TR38,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1169,ITEM_TR39,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1170,ITEM_TR40,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1171,ITEM_TR41,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1172,ITEM_TR42,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1173,ITEM_TR43,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1174,ITEM_TR44,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1175,ITEM_TR45,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1176,ITEM_TR46,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1177,ITEM_TR47,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1178,ITEM_TR48,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1179,ITEM_TR49,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1180,ITEM_TR50,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1181,ITEM_TR51,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1182,ITEM_TR52,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1183,ITEM_TR53,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1184,ITEM_TR54,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1185,ITEM_TR55,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1186,ITEM_TR56,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1187,ITEM_TR57,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1188,ITEM_TR58,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1189,ITEM_TR59,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1190,ITEM_TR60,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1191,ITEM_TR61,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1192,ITEM_TR62,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1193,ITEM_TR63,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1194,ITEM_TR64,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1195,ITEM_TR65,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1196,ITEM_TR66,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1197,ITEM_TR67,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1198,ITEM_TR68,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1199,ITEM_TR69,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1200,ITEM_TR70,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1201,ITEM_TR71,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1202,ITEM_TR72,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1203,ITEM_TR73,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1204,ITEM_TR74,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1205,ITEM_TR75,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1206,ITEM_TR76,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1207,ITEM_TR77,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1208,ITEM_TR78,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1209,ITEM_TR79,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1210,ITEM_TR80,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1211,ITEM_TR81,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1212,ITEM_TR82,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1213,ITEM_TR83,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1214,ITEM_TR84,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1215,ITEM_TR85,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1216,ITEM_TR86,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1217,ITEM_TR87,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1218,ITEM_TR88,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1219,ITEM_TR89,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1220,ITEM_TR90,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1221,ITEM_TR91,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1222,ITEM_TR92,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1223,ITEM_TR93,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1224,ITEM_TR94,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1225,ITEM_TR95,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1226,ITEM_TR96,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1227,ITEM_TR97,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1228,ITEM_TR98,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1229,ITEM_TR99,TMs/HMs,0,0,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1230,ITEM_TM00,TMs/HMs,10000,5000,0,0,0,0,0,18,FALSE,FALSE,6,0,,
1231,ITEM_LONELY_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1232,ITEM_ADAMANT_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1233,ITEM_NAUGHTY_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1234,ITEM_BRAVE_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1235,ITEM_BOLD_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1236,ITEM_IMPISH_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1237,ITEM_LAX_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1238,ITEM_RELAXED_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1239,ITEM_MODEST_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1240,ITEM_MILD_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1241,ITEM_RASH_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1242,ITEM_QUIET_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1243,ITEM_CALM_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1244,ITEM_GENTLE_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1245,ITEM_CAREFUL_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1246,ITEM_SASSY_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1247,ITEM_TIMID_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1248,ITEM_HASTY_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1249,ITEM_JOLLY_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1250,ITEM_NAIVE_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1251,ITEM_SERIOUS_MINT,Medicine,20000,10000,0,0,0,0,0,31,FALSE,FALSE,33,0,,
1252,ITEM_WISHING_PIECE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1253,ITEM_CRACKED_POT,Items,1600,800,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1254,ITEM_CHIPPED_POT,Items,38000,19000,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1255,ITEM_HI_TECH_EARBUDS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1256,ITEM_FRUIT_BUNCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1257,ITEM_MOOMOO_CHEESE,Medicine,2200,1100,0,100,30,0,0,31,FALSE,FALSE,1,2,,
1258,ITEM_SPICE_MIX,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1259,ITEM_FRESH_CREAM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1260,ITEM_PACKAGED_CURRY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1261,ITEM_COCONUT_MILK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1262,ITEM_INSTANT_NOODLES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1263,ITEM_PRECOOKED_BURGER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1264,ITEM_GIGANTAMIX,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1265,ITEM_WISHING_CHIP,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1266,ITEM_ROTOM_BIKE_WATER_MODE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1267,ITEM_CATCHING_CHARM,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1268,ITEM_UNKNOWN_1268,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1269,ITEM_OLD_LETTER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1270,ITEM_BAND_AUTOGRAPH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1271,ITEM_SONIAS_BOOK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1272,ITEM_UNKNOWN_1272,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1273,ITEM_UNKNOWN_1273,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1274,ITEM_UNKNOWN_1274,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1275,ITEM_UNKNOWN_1275,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1276,ITEM_UNKNOWN_1276,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1277,ITEM_UNKNOWN_1277,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1278,ITEM_ROTOM_CATALOG,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,35,0,,
1279,ITEM_AND458,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1280,ITEM_AND15,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1281,ITEM_AND337,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1282,ITEM_AND603,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1283,ITEM_AND390,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1284,ITEM_SGR6879,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1285,ITEM_SGR6859,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1286,ITEM_SGR6913,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1287,ITEM_SGR7348,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1288,ITEM_SGR7121,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1289,ITEM_SGR6746,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1290,ITEM_SGR7194,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1291,ITEM_SGR7337,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1292,ITEM_SGR7343,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1293,ITEM_SGR6812,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1294,ITEM_SGR7116,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1295,ITEM_SGR7264,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1296,ITEM_SGR7597,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1297,ITEM_DEL7882,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1298,ITEM_DEL7906,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1299,ITEM_DEL7852,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1300,ITEM_PSC596,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1301,ITEM_PSC361,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1302,ITEM_PSC510,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1303,ITEM_PSC437,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1304,ITEM_PSC8773,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1305,ITEM_LEP1865,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1306,ITEM_LEP1829,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1307,ITEM_BOO5340,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1308,ITEM_BOO5506,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1309,ITEM_BOO5435,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1310,ITEM_BOO5602,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1311,ITEM_BOO5733,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1312,ITEM_BOO5235,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1313,ITEM_BOO5351,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1314,ITEM_HYA3748,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1315,ITEM_HYA3903,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1316,ITEM_HYA3418,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1317,ITEM_HYA3482,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1318,ITEM_HYA3845,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1319,ITEM_ERI1084,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1320,ITEM_ERI472,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1321,ITEM_ERI1666,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1322,ITEM_ERI897,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1323,ITEM_ERI1231,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1324,ITEM_ERI874,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1325,ITEM_ERI1298,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1326,ITEM_ERI1325,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1327,ITEM_ERI984,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1328,ITEM_ERI1464,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1329,ITEM_ERI1393,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1330,ITEM_ERI850,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1331,ITEM_TAU1409,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1332,ITEM_TAU1457,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1333,ITEM_TAU1165,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1334,ITEM_TAU1791,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1335,ITEM_TAU1910,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1336,ITEM_TAU1346,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1337,ITEM_TAU1373,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1338,ITEM_TAU1412,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1339,ITEM_CMA2491,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1340,ITEM_CMA2693,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1341,ITEM_CMA2294,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1342,ITEM_CMA2827,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1343,ITEM_CMA2282,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1344,ITEM_CMA2618,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1345,ITEM_CMA2657,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1346,ITEM_CMA2646,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1347,ITEM_UMA4905,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1348,ITEM_UMA4301,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1349,ITEM_UMA5191,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1350,ITEM_UMA5054,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1351,ITEM_UMA4295,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1352,ITEM_UMA4660,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1353,ITEM_UMA4554,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1354,ITEM_UMA4069,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1355,ITEM_UMA3569,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1356,ITEM_UMA3323,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1357,ITEM_UMA4033,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1358,ITEM_UMA4377,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1359,ITEM_UMA4375,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1360,ITEM_UMA4518,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1361,ITEM_UMA3594,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1362,ITEM_VIR5056,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1363,ITEM_VIR4825,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1364,ITEM_VIR4932,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1365,ITEM_VIR4540,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1366,ITEM_VIR4689,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1367,ITEM_VIR5338,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1368,ITEM_VIR4910,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1369,ITEM_VIR5315,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1370,ITEM_VIR5359,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1371,ITEM_VIR5409,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1372,ITEM_VIR5107,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1373,ITEM_ARI617,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1374,ITEM_ARI553,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1375,ITEM_ARI546,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1376,ITEM_ARI951,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1377,ITEM_ORI1713,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1378,ITEM_ORI2061,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1379,ITEM_ORI1790,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1380,ITEM_ORI1903,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1381,ITEM_ORI1948,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1382,ITEM_ORI2004,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1383,ITEM_ORI1852,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1384,ITEM_ORI1879,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1385,ITEM_ORI1899,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1386,ITEM_ORI1543,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1387,ITEM_CAS21,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1388,ITEM_CAS168,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1389,ITEM_CAS403,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1390,ITEM_CAS153,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1391,ITEM_CAS542,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1392,ITEM_CAS219,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1393,ITEM_CAS265,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1394,ITEM_CNC3572,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1395,ITEM_CNC3208,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1396,ITEM_CNC3461,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
