script_file,section,command,args
0119,function,Jump,Function#48
0119,function,EndWirelessComms,
0119,function,CloseTouchScreen,
0119,function,Message,87
0119,function,WaitButton,
0119,function,CloseMessage,
0119,function,ReleaseAll,
0119,function,End,
0119,function,EndWirelessComms,
0119,function,Message,85
0119,function,WaitButton,
0119,function,CloseMessage,
0119,function,CloseTouchScreen,
0119,function,ReleaseAll,
0119,function,End,
0119,function,SetVar,0x4133 1
0119,function,Message,81
0119,function,CMD_257,96
0119,function,CMD_822,
0119,function,EndWirelessComms,
0119,function,SetVar,0x4000 0
0119,function,CMD_823,0x4000
0119,function,OpenTouchScreen,
0119,function,Message,82
0119,function,Message,88
0119,function,AddWaitingIcon,
0119,function,SaveGame,0x800C
0119,function,RemoveWaitingIcon,
0119,function,TextPlayerName,0
0119,function,Message,89
0119,function,PlayFanfare,SEQ_SE_DP_SAVE
0119,function,WaitFanfare,SEQ_SE_DP_SAVE
0119,function,Message,83
0119,function,SetVar,0x4133 0
0119,function,CloseTouchScreen,
0119,function,CloseMessage,
0119,function,ReleaseAll,
0119,function,End,
0119,function,EndWirelessComms,
0119,function,OpenTouchScreen,
0119,function,Jump,Function#48
0119,function,EndWirelessComms,
0119,function,Message,87
0119,function,WaitButton,
0119,function,CloseMessage,
0119,function,CloseTouchScreen,
0119,function,ReleaseAll,
0119,function,End,
0119,function,EndWirelessComms,
0119,function,Message,85
0119,function,WaitButton,
0119,function,CloseMessage,
0119,function,CloseTouchScreen,
0119,function,ReleaseAll,
0119,function,End,
0119,action,FaceEast,0x1
0119,action,End,
0119,action,WalkNorth8,0x1
0119,action,End,
0119,action,FaceNorth,0x1
0119,action,End,
0119,action,WalkSouth8,0x2
0119,action,End,
0119,action,FaceSouth,0x1
0119,action,EmoteExclamation,0x1
0119,action,Delay16,0x1
0119,action,WalkWest8,0x1
0119,action,End,
0119,action,Delay16,0x1
0119,action,WalkNorth8,0x3
0119,action,FaceEast,0x1
0119,action,End,
0119,action,WalkNorth8,0x2
0119,action,WalkEast8,0x3
0119,action,WalkNorth8,0x1
0119,action,End,
0119,action,WalkNorth8,0x2
0119,action,WalkEast8,0x4
0119,action,WalkNorth8,0x1
0119,action,End,
0119,action,WalkSouth8,0x2
0119,action,WalkWest8,0x2
0119,action,WalkSouth8,0x1
0119,action,EmoteExclamation,0x1
0119,action,FaceNorth,0x1
0119,action,End,
0119,action,FaceSouth,0x1
0119,action,End,
0119,action,WalkEast8,0x1
0119,action,FaceNorth,0x1
0119,action,End,
0119,action,WalkNorth8,0x4
0119,action,End,
0119,action,WalkSouth8,0x2
0119,action,WalkWest8,0x1
0119,action,WalkOnSpotNorth8,0x1
0119,action,End,
0119,action,WalkWest8,0x2
0119,action,WalkNorth8,0x4
0119,action,WalkEast8,0x4
0119,action,FaceSouth,0x1
0119,action,End,
0119,action,Delay16,0x1
0119,action,FaceNorth,0x1
0119,action,Delay16,0x1
0119,action,WalkSouth8,0x1
0119,action,FaceNorth,0x1
0119,action,End,
0119,action,WalkSouth8,0x1
0119,action,End,
0119,action,Delay8,0x1
0119,action,FaceSouth,0x1
0119,action,End,
0119,action,WalkNorth8,0x4
0119,action,WalkEast8,0x2
0119,action,FaceSouth,0x1
0119,action,End,
0119,action,WalkEast8,0x1
0119,action,FaceNorth,0x1
0119,action,End,
0119,action,WalkSouth8,0x2
0119,action,WalkEast8,0x1
0119,action,WalkSouth8,0x2
0119,action,FaceWest,0x1
0119,action,End,
0119,action,Delay16,0x3
0119,action,FaceEast,0x1
0119,action,End,
0119,action,WalkNorth8,0x1
0119,action,End,
0120,script,End,
0121,script,PlayFanfare,SEQ_SE_CONFIRM
0121,script,LockAll,
0121,script,FacePlayer,
0121,script,CompareVarValue,0x40EB 1
0121,script,JumpIf,EQUAL Function#1
0121,script,CheckFlag,245
0121,script,JumpIf,EQUAL Function#2
0121,script,Message,0
0121,script,WaitButton,
0121,script,CloseMessage,
0121,script,ReleaseAll,
0121,script,End,
0121,script,PlayFanfare,SEQ_SE_CONFIRM
0121,script,LockAll,
0121,script,FacePlayer,
0121,script,Message,5
0121,script,WaitButton,
0121,script,CloseMessage,
0121,script,ReleaseAll,
0121,script,End,
0121,script,PlayFanfare,SEQ_SE_CONFIRM
0121,script,LockAll,
0121,script,FacePlayer,
0121,script,Message,6
0121,script,WaitButton,
0121,script,CloseMessage,
0121,script,ReleaseAll,
0121,script,End,
0121,script,PlayFanfare,SEQ_SE_CONFIRM
0121,script,LockAll,
0121,script,FacePlayer,
0121,script,CheckFlag,245
0121,script,JumpIf,EQUAL Function#3
0121,script,Message,10
0121,script,WaitButton,
0121,script,CloseMessage,
0121,script,ReleaseAll,
0121,script,End,
0121,script,MecScript,
0121,script,LockAll,
0121,script,CompareVarValue,0x4001 2
0121,script,JumpIf,DIFFERENT Function#4
0121,script,Movement,Overworld.3 Action#1
0121,script,Jump,Function#5
0121,script,CompareVarValue,0x40F9 2
0121,script,JumpIf,EQUAL Function#6
0121,script,SetFlag,718
0121,script,End,
0121,script,CompareVarValue,0x40F9 2
0121,script,JumpIf,EQUAL Function#7
0121,script,End,
0121,function,Message,4
0121,function,WaitButton,
0121,function,CloseMessage,
0121,function,ReleaseAll,
0121,function,End,
0121,function,Message,1
0121,function,OpenTouchScreen,
0121,function,YesNoTouchScreen,0x800C
0121,function,CloseTouchScreen,
0121,function,CompareVarValue,0x800C 0
0121,function,JumpIf,EQUAL Function#8
0121,function,Message,3
0121,function,WaitButton,
0121,function,CloseMessage,
0121,function,ReleaseAll,
0121,function,End,
0121,function,Message,11
0121,function,WaitButton,
0121,function,CloseMessage,
0121,function,ReleaseAll,
0121,function,End,
0121,function,Movement,Overworld.3 Action#2
0121,function,WaitMovement,
0121,function,TextPlayerName,0
0121,function,Message,7
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#9
0121,function,Movement,Overworld.3 Action#3
0121,function,Jump,Function#10
0121,function,WaitMovement,
0121,function,TextPlayerName,0
0121,function,Message,7
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#9
0121,function,Movement,Overworld.3 Action#3
0121,function,Jump,Function#10
0121,function,ClearFlag,718
0121,function,End,
0121,function,GetPlayerDirection,0x4001
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,EQUAL Function#11
0121,function,SetOWPosition,Overworld.3 19 0 40 Down
0121,function,End,
0121,function,Message,2
0121,function,WaitButton,
0121,function,CloseMessage,
0121,function,ReleaseAll,
0121,function,End,
0121,function,Movement,Overworld.3 Action#4
0121,function,WaitMovement,
0121,function,Message,8
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#12
0121,function,Movement,Overworld.3 Action#5
0121,function,Jump,Function#13
0121,function,WaitMovement,
0121,function,Message,8
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#12
0121,function,Movement,Overworld.3 Action#5
0121,function,Jump,Function#13
0121,function,End,
0121,function,Movement,Overworld.3 Action#6
0121,function,WaitMovement,
0121,function,Message,9
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#14
0121,function,Movement,Player Action#7
0121,function,Movement,Overworld.3 Action#8
0121,function,Jump,Function#15
0121,function,WaitMovement,
0121,function,Message,9
0121,function,CloseMessage,
0121,function,CompareVarValue,0x4001 2
0121,function,JumpIf,DIFFERENT Function#14
0121,function,Movement,Player Action#7
0121,function,Movement,Overworld.3 Action#8
0121,function,Jump,Function#15
0121,function,Movement,Overworld.3 Action#9
0121,function,WaitMovement,
0121,function,PlayFanfare,SEQ_SE_DP_KAIDAN2
0121,function,SetFlag,718
0121,function,RemoveOW,Overworld.3
0121,function,SetVar,0x40F9 3
0121,function,ReleaseAll,
0121,function,End,
0121,function,WaitMovement,
0121,function,PlayFanfare,SEQ_SE_DP_KAIDAN2
0121,function,SetFlag,718
0121,function,RemoveOW,Overworld.3
0121,function,SetVar,0x40F9 3
0121,function,ReleaseAll,
0121,function,End,
0121,action,WalkOnSpotEast8,0x1
0121,action,Delay8,0x1
0121,action,WalkEast8,0x2
0121,action,WalkSouth8,0x1
0121,action,WalkEast8,0x1
0121,action,End,
0121,action,WalkOnSpotSouth8,0x1
0121,action,Delay8,0x1
0121,action,WalkSouth8,0x3
0121,action,WalkWest8,0x1
0121,action,WalkSouth8,0x1
0121,action,End,
0121,action,EmoteExclamation,0x1
0121,action,Delay8,0x1
0121,action,End,
0121,action,EmoteExclamation,0x1
0121,action,Delay8,0x1
0121,action,End,
0121,action,WalkOnSpotEast8,0x1
0121,action,End,
0121,action,WalkOnSpotSouth8,0x1
0121,action,End,
0121,action,LockDir,0x1
0121,action,WalkNorth8,0x1
0121,action,ReleaseDir,0x1
0121,action,WalkOnSpotSouth8,0x1
0121,action,End,
0121,action,Delay8,0x1
0121,action,WalkEast8,0x2
0121,action,End,
0121,action,Delay8,0x1
0121,action,WalkNorth8,0x4
0121,action,WalkEast8,0x2
0121,action,WalkNorth8,0x9
0121,action,End,
0122,script,MecScript,
0122,script,LockAll,
0122,script,Release,Overworld.8
0122,script,Release,Overworld.2
0122,script,Movement,Overworld.0 Action#1
0122,script,WaitMovement,
0122,script,Message,0
0122,script,CloseMessage,
0122,script,GetPlayerPosition,0x4000 0x4001
0122,script,CompareVarValue,0x4000 40
0122,script,JumpIf,DIFFERENT Function#1
0122,script,Movement,Overworld.0 Action#2
0122,script,Movement,Overworld.1 Action#3
0122,script,Jump,Function#2
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,7
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,9
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,CMD_724,12 0x4000
0122,script,CompareVarValue,0x4000 1
0122,script,JumpIf,GREATER/EQUAL Function#3
0122,script,Message,11
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,17
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,19
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,21
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_ODDISH 0
0122,script,Message,8
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_MEOWTH 0
0122,script,Message,10
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_PIDGEY 0
0122,script,Message,16
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_SLOWBRO 0
0122,script,Message,18
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_MACHOP 0
0122,script,Message,20
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_SLOWPOKE 0
0122,script,Message,22
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_FARFETCH’D 0
0122,script,Message,23
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,PlayCry,SPECIES_PSYDUCK 0
0122,script,Message,24
0122,script,WaitCry,
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,CheckFlag,2455
0122,script,JumpIf,LESS Function#4
0122,script,Message,25
0122,script,OpenTouchScreen,
0122,script,MultiTouchStandardText,1 1 0 1 0x800C
0122,script,CreateMultiTouchBox,326 255 0
0122,script,CreateMultiTouchBox,327 255 1
0122,script,CreateMultiTouchBox,157 255 2
0122,script,CloseMultiTouch,
0122,script,CloseTouchScreen,
0122,script,CompareVarValue,0x800C 0
0122,script,JumpIf,EQUAL Function#5
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#6
0122,script,Jump,Function#7
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,GetCommonMessageArchive,2 0x800C
0122,script,MessageFromArchive,0x800C 0
0122,script,OpenTouchScreen,
0122,script,YesNoTouchScreen,0x800C
0122,script,CloseTouchScreen,
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#8
0122,script,CheckAlbumPhoto,0x800C
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#9
0122,script,GetCommonMessageArchive,2 0x800C
0122,script,MessageFromArchive,0x800C 1
0122,script,CloseMessage,
0122,script,LockFollowingPoke,0
0122,script,WaitFollowingPoke,
0122,script,SetFollowingPokeMovement,55
0122,script,GetPlayerDirection,0x800C
0122,script,CompareVarValue,0x800C 0
0122,script,JumpIf,DIFFERENT Function#10
0122,script,Movement,Player Action#4
0122,script,Movement,Overworld.16 Action#5
0122,script,Jump,Function#11
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,GetCommonMessageArchive,2 0x800C
0122,script,MessageFromArchive,0x800C 0
0122,script,OpenTouchScreen,
0122,script,YesNoTouchScreen,0x800C
0122,script,CloseTouchScreen,
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#8
0122,script,CheckAlbumPhoto,0x800C
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#9
0122,script,GetCommonMessageArchive,2 0x800C
0122,script,MessageFromArchive,0x800C 1
0122,script,CloseMessage,
0122,script,LockFollowingPoke,0
0122,script,WaitFollowingPoke,
0122,script,SetFollowingPokeMovement,55
0122,script,GetPlayerDirection,0x800C
0122,script,CompareVarValue,0x800C 0
0122,script,JumpIf,DIFFERENT Function#12
0122,script,Movement,Player Action#4
0122,script,Movement,Overworld.17 Action#5
0122,script,Jump,Function#13
0122,script,CheckFlag,393
0122,script,JumpIf,LESS Function#14
0122,script,ClearFlag,393
0122,script,End,
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,SetVar,0x4007 0
0122,script,CheckFlag,2455
0122,script,JumpIf,LESS Function#15
0122,script,ShowMoney,21 1
0122,script,CheckJuice,0x4007 0x8000 0x8001 0x8002
0122,script,Movement,Overworld.18 Action#6
0122,script,WaitMovement,
0122,script,Message,33
0122,script,OpenTouchScreen,
0122,script,MultiTouchStandardText,1 1 0 1 0x800C
0122,script,CreateMultiTouchBox,328 255 0
0122,script,CreateMultiTouchBox,329 255 1
0122,script,CreateMultiTouchBox,44 255 2
0122,script,CloseMultiTouch,
0122,script,CloseTouchScreen,
0122,script,CompareVarValue,0x800C 2
0122,script,JumpIf,EQUAL Function#16
0122,script,CompareVarValue,0x800C 1
0122,script,JumpIf,EQUAL Function#17
0122,script,CompareMoneyFlex,0x800C 0x8001
0122,script,CompareVarValue,0x800C 0
0122,script,JumpIf,EQUAL Function#18
0122,script,Message,34
0122,script,CloseMessage,
0122,script,FadeScreen,6 1 0 0
0122,script,WaitFadeScreen,
0122,script,HideMoney,
0122,script,StoreApricornJuice,0x8000 0x8003
0122,script,ReturnScreen,
0122,script,ShowMoney,21 1
0122,script,FadeScreen,6 1 1 0
0122,script,WaitFadeScreen,
0122,script,CompareVarValue,0x8003 0
0122,script,JumpIf,DIFFERENT Function#19
0122,script,Message,36
0122,script,Jump,Function#20
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,SetVar,0x4007 1
0122,script,CheckFlag,2455
0122,script,JumpIf,LESS Function#15
0122,script,Jump,Function#21
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,SetVar,0x4007 2
0122,script,CheckFlag,2455
0122,script,JumpIf,LESS Function#15
0122,script,Jump,Function#21
0122,script,PlayFanfare,SEQ_SE_CONFIRM
0122,script,LockAll,
0122,script,FacePlayer,
0122,script,Message,48
0122,script,WaitButton,
0122,script,CloseMessage,
0122,script,ReleaseAll,
0122,script,End,
0122,script,SetTextBoard,2 0
0122,script,ShowBoard,3
0122,script,WaitBoard,
0122,script,BoardMessage,49 0x800C
0122,script,CommonScript,2000
0122,script,End,
0122,function,CompareVarValue,0x4000 41
