entity_type,event_file,maps,entity_index,ow_id,overlay_entry,ow_type,script_file,script_num,flag
overworld,0093,,15,15,345,NORMAL,,10419,0x0000
overworld,0093,,16,16,346,NORMAL,,10421,0x0000
overworld,0093,,17,17,318,NORMAL,,10423,0x0000
overworld,0093,,18,18,317,NORMAL,,10425,0x0000
overworld,0093,,19,19,146,NORMAL,,10427,0x0000
overworld,0093,,20,20,394,NORMAL,,10428,0x0000
overworld,0093,,21,21,329,TRAINER,,3181,0x024E
overworld,0093,,22,22,319,TRAINER,,3183,0x024E
overworld,0093,,23,23,328,TRAINER,,3180,0x024E
overworld,0093,,24,24,146,TRAINER,,3177,0x024E
overworld,0093,,25,25,87,NORMAL,,7107,0x0506
overworld,0093,,26,26,328,NORMAL,,24,0x027E
overworld,0093,,27,27,328,NORMAL,,25,0x027F
overworld,0093,,28,28,353,NORMAL,,27,0x0288
overworld,0094,MELT 13 GH01(H128),0,0,394,NORMAL,231,3,0x0000
overworld,0094,MELT 13 GH01(H128),1,1,101,NORMAL,231,0,0x0000
overworld,0094,MELT 13 GH01(H128),2,2,1032,NORMAL,231,0,0x0000
overworld,0095,,0,0,394,NORMAL,,2,0x0000
overworld,0095,,1,1,146,NORMAL,,3,0x0000
overworld,0095,,2,2,328,NORMAL,,4,0x0000
overworld,0096,NAVEL WEST 01(H32),0,0,7,TRAINER,56,3003,0x0000
overworld,0096,NAVEL WEST 01(H32),1,5,87,NORMAL,56,7033,0x042B
overworld,0096,NAVEL WEST 01(H32),2,6,87,NORMAL,56,7034,0x042C
overworld,0096,NAVEL WEST 01(H32),3,7,87,NORMAL,56,7035,0x042D
overworld,0096,NAVEL WEST 01(H32),4,8,87,NORMAL,56,7036,0x042E
overworld,0097,BAIR 08 GH04(H220); SYDT 06 GH03(H231),0,0,394,NORMAL,872,2,0x0000
overworld,0097,BAIR 08 GH04(H220); SYDT 06 GH03(H231),1,1,331,NORMAL,872,3,0x0000
overworld,0098,LOBA 07 GV01(H82),0,0,394,NORMAL,241,1,0x0000
overworld,0098,LOBA 07 GV01(H82),1,1,329,NORMAL,241,2,0x0000
overworld,0099,,0,0,317,NORMAL,,6,0x0000
overworld,0099,,1,1,394,NORMAL,,2,0x01C3
overworld,0099,,2,2,40,NORMAL,,1,0x0224
overworld,0099,,3,3,394,NORMAL,,3,0x0223
overworld,0099,,4,4,344,NORMAL,,4,0x0223
overworld,0099,,5,5,319,NORMAL,,5,0x0223
overworld,0099,,6,6,328,NORMAL,,12,0x027E
overworld,0099,,7,7,394,NORMAL,,2,0x01C4
overworld,0100,MELT 11 GV02(H118),0,0,330,NORMAL,244,2,0x0000
overworld,0100,MELT 11 GV02(H118),1,1,394,NORMAL,244,3,0x0000
overworld,0101,,0,0,394,NORMAL,,2,0x01C3
overworld,0101,,1,1,394,NORMAL,,2,0x01C4
overworld,0103,WELL CAVE F3(H147),0,0,328,NORMAL,5,3,0x0000
overworld,0103,WELL CAVE F3(H147),1,1,373,NORMAL,5,2,0x0262
overworld,0103,WELL CAVE F3(H147),2,2,87,NORMAL,5,7053,0x0511
overworld,0103,WELL CAVE F3(H147),3,3,87,NORMAL,5,7315,0x0512
overworld,0103,WELL CAVE F3(H147),4,4,20,TRAINER,5,3195,0x0000
overworld,0103,WELL CAVE F3(H147),5,5,50,TRAINER,5,3196,0x0000
overworld,0103,WELL CAVE F3(H147),6,6,219,TRAINER,5,3197,0x0000
overworld,0105,,0,0,87,NORMAL,,7040,0x04C6
overworld,0105,,1,1,87,NORMAL,,7383,0x04C7
overworld,0106,ICE PATH C1(H291),0,0,69,TRAINER,12,3429,0x0000
overworld,0106,ICE PATH C1(H291),1,1,68,TRAINER,12,3430,0x0000
overworld,0106,ICE PATH C1(H291),2,2,68,TRAINER,12,3431,0x0000
overworld,0106,ICE PATH C1(H291),3,3,68,TRAINER,12,3432,0x0000
overworld,0108,HO-OH TWR F1(H44),0,0,220,NORMAL,19,1,0x0000
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),0,6,222,NORMAL,29,6,0x01BC
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),1,5,148,NORMAL,29,0,0x01BD
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),2,2,427,NORMAL,29,3,0x01B8
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),3,1,427,NORMAL,29,2,0x01B8
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),4,0,427,NORMAL,29,1,0x0000
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),5,6,222,NORMAL,29,6,0x01BC
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),6,5,148,NORMAL,29,0,0x01BD
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),7,2,427,NORMAL,29,3,0x01B8
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),8,1,427,NORMAL,29,2,0x01B8
overworld,0109,A HQ1 F1(H61); -(H76); -(H77); -(H192); -(H193); -(H194); -(H195),9,0,427,NORMAL,29,1,0x0000
overworld,0110,GBR 01(H545),0,0,521,NORMAL,37,1,0x0000
overworld,0111,WELL CAVE F1(H145),0,0,233,NORMAL,59,1,0x01AA
overworld,0111,WELL CAVE F1(H145),1,1,328,NORMAL,59,2,0x027E
overworld,0112,LIGHT H 01 F1(H212),0,0,329,NORMAL,62,2,0x0000
overworld,0112,LIGHT H 01 F1(H212),1,1,348,NORMAL,62,1,0x0000
overworld,0113,,0,0,288,NORMAL,,0,0x0000
overworld,0113,,1,1,349,NORMAL,,0,0x0000
overworld,0113,,2,2,349,NORMAL,,1,0x0000
overworld,0113,,3,3,349,NORMAL,,0,0x0000
overworld,0113,,4,4,344,NORMAL,,4,0x01F2
overworld,0113,,5,5,168,NORMAL,,3,0x01F2
overworld,0113,,6,6,331,NORMAL,,5,0x01E7
overworld,0113,,7,7,364,NORMAL,,6,0x01F8
overworld,0113,,8,8,1028,NORMAL,,8,0x01F8
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),0,0,5,TRAINER,92,3250,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),1,1,5,TRAINER,92,3251,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),2,2,5,TRAINER,92,3252,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),3,3,141,TRAINER,92,3253,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),4,4,141,TRAINER,92,3254,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),5,5,9,TRAINER,92,3256,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),6,6,31,TRAINER,92,3257,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),7,7,5,TRAINER,92,3258,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),8,8,141,TRAINER,92,3254,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),9,9,141,TRAINER,92,3255,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),10,10,40,TRAINER,92,3259,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),11,11,5,TRAINER,92,3261,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),12,12,5,TRAINER,92,3263,0x0000
overworld,0114,SYD FOREST 01(H232); SYD FOREST 02(H233); SYD FOREST 03(H234); SYD FOREST 04(H235); SYD FOREST 05(H236); SYD FOREST 06(H237); SYD FOREST 07(H238); SYD FOREST 08(H239),13,13,141,TRAINER,92,3262,0x0000
overworld,0115,,0,0,325,NORMAL,,2,0x0000
overworld,0115,,1,1,322,NORMAL,,1,0x0000
overworld,0115,,2,2,101,NORMAL,,0,0x02C8
overworld,0115,,3,3,1032,NORMAL,,0,0x02C8
overworld,0116,,0,0,87,NORMAL,,7038,0x0495
overworld,0116,,1,1,87,NORMAL,,7028,0x0496
overworld,0117,LOBART CAVERN(H84),0,0,377,TRAINER,99,3052,0x0000
overworld,0117,LOBART CAVERN(H84),1,1,20,TRAINER,99,5060,0x0000
overworld,0117,LOBART CAVERN(H84),2,2,20,TRAINER,99,5061,0x0000
overworld,0117,LOBART CAVERN(H84),3,3,12,TRAINER,99,3063,0x0000
overworld,0117,LOBART CAVERN(H84),4,4,9,TRAINER,99,3064,0x0000
overworld,0117,LOBART CAVERN(H84),5,5,20,TRAINER,99,5065,0x0000
overworld,0117,LOBART CAVERN(H84),6,6,20,TRAINER,99,5066,0x0000
overworld,0118,,0,0,87,NORMAL,,7002,0x048A
overworld,0118,,1,1,87,NORMAL,,7002,0x0489
overworld,0119,,0,0,87,NORMAL,,7023,0x04D9
overworld,0119,,1,1,328,NORMAL,,1,0x027E
overworld,0120,NAVEL EAST 01(H41),0,0,333,TRAINER,108,3009,0x0000
overworld,0120,NAVEL EAST 01(H41),1,1,344,TRAINER,108,3011,0x0000
overworld,0121,,0,0,87,NORMAL,,7029,0x045F
overworld,0121,,1,1,87,NORMAL,,7027,0x0460
overworld,0121,,2,2,87,NORMAL,,7017,0x0461
overworld,0121,,3,3,84,NORMAL,,10002,0x0000
overworld,0121,,4,4,84,NORMAL,,10002,0x0000
overworld,0121,,5,5,84,NORMAL,,10002,0x0000
overworld,0123,,0,0,349,NORMAL,,0,0x0000
overworld,0123,,1,1,87,NORMAL,,7081,0x045C
overworld,0124,LOBA 05 HS09(H79),0,0,328,NORMAL,228,1,0x0000
overworld,0127,HAMP 02 PCR01(H25),0,0,286,NORMAL,924,9203,0x0000
overworld,0127,HAMP 02 PCR01(H25),1,1,336,NORMAL,924,9202,0x0000
overworld,0127,HAMP 02 PCR01(H25),2,2,336,NORMAL,924,9201,0x0000
overworld,0128,,0,0,394,NORMAL,,2,0x0000
overworld,0129,RT 5 02 HS10(H104),0,0,344,NORMAL,937,1,0x0000
overworld,0129,RT 5 02 HS10(H104),1,1,325,NORMAL,937,2,0x0000
overworld,0130,MELT 12 GV03(H120),0,0,394,NORMAL,226,2,0x0000
overworld,0130,MELT 12 GV03(H120),1,1,146,NORMAL,226,3,0x0000
overworld,0131,RADE 05 GYM07(H360),0,0,352,NORMAL,859,2,0x02E9
overworld,0131,RADE 05 GYM07(H360),1,1,323,TRAINER,859,3049,0x0000
overworld,0131,RADE 05 GYM07(H360),2,2,323,TRAINER,859,3028,0x0000
overworld,0131,RADE 05 GYM07(H360),3,3,168,NORMAL,859,3,0x02E4
overworld,0131,RADE 05 GYM07(H360),4,4,168,NORMAL,859,6,0x02E3
overworld,0132,,0,0,168,NORMAL,,1,0x0000
overworld,0133,LOBA 04 GYM01(H60),0,0,354,NORMAL,886,1,0x02EC
overworld,0133,LOBA 04 GYM01(H60),1,1,319,TRAINER,886,3055,0x0000
overworld,0133,LOBA 04 GYM01(H60),2,2,326,TRAINER,886,3056,0x0000
overworld,0133,LOBA 04 GYM01(H60),3,3,326,TRAINER,886,3057,0x0000
overworld,0133,LOBA 04 GYM01(H60),4,4,168,NORMAL,886,3,0x0000
overworld,0135,MELT 04 GYM02(H111),0,0,356,NORMAL,877,1,0x02EB
overworld,0135,MELT 04 GYM02(H111),1,1,344,TRAINER,877,3155,0x0000
overworld,0135,MELT 04 GYM02(H111),2,2,344,TRAINER,877,3156,0x0000
overworld,0135,MELT 04 GYM02(H111),3,3,344,TRAINER,877,3250,0x0000
overworld,0135,MELT 04 GYM02(H111),4,4,344,TRAINER,877,3158,0x0000
overworld,0137,BAIR 04 GYM05(H254),0,0,359,NORMAL,943,1,0x02EF
overworld,0137,BAIR 04 GYM05(H254),1,1,324,TRAINER,943,3109,0x0000
overworld,0137,BAIR 04 GYM05(H254),2,2,327,TRAINER,943,3116,0x0000
overworld,0137,BAIR 04 GYM05(H254),3,3,324,TRAINER,943,3111,0x0000
overworld,0137,BAIR 04 GYM05(H254),4,4,327,TRAINER,943,3118,0x0000
overworld,0137,BAIR 04 GYM05(H254),5,5,324,TRAINER,943,3110,0x0000
overworld,0137,BAIR 04 GYM05(H254),6,6,168,NORMAL,943,4,0x0000
overworld,0138,DANB 09 GV04(H149),0,0,394,NORMAL,255,1,0x0000
overworld,0139,,0,0,341,NORMAL,,1,0x0000
overworld,0139,,1,1,366,NORMAL,,0,0x0195
overworld,0140,LOBA 02 PCR02(H58),0,0,286,NORMAL,853,9203,0x0000
overworld,0140,LOBA 02 PCR02(H58),1,1,336,NORMAL,853,9202,0x0000
overworld,0140,LOBA 02 PCR02(H58),2,2,336,NORMAL,853,9201,0x0000
overworld,0140,LOBA 02 PCR02(H58),3,3,11,TRAINER,853,3059,0x0000
overworld,0141,,0,0,87,NORMAL,,7041,0x04E9
overworld,0141,,1,1,87,NORMAL,,7092,0x04EC
overworld,0141,,2,2,87,NORMAL,,7023,0x04EB
overworld,0141,,3,3,87,NORMAL,,7254,0x04ED
overworld,0141,,4,4,85,NORMAL,,10001,0x0010
overworld,0141,,5,5,85,NORMAL,,10001,0x0011
overworld,0141,,6,6,85,NORMAL,,10001,0x0012
overworld,0141,,7,7,85,NORMAL,,10001,0x0013
overworld,0141,,8,8,85,NORMAL,,10001,0x0014
overworld,0141,,9,9,85,NORMAL,,10001,0x0015
overworld,0141,,10,10,85,NORMAL,,10001,0x0010
overworld,0143,,0,0,353,NORMAL,,1,0x0263
overworld,0143,,1,1,87,NORMAL,,7056,0x04D2
overworld,0143,,2,2,87,NORMAL,,7065,0x04D3
overworld,0143,,3,3,87,NORMAL,,7085,0x04D5
overworld,0143,,4,4,87,NORMAL,,7404,0x04D6
overworld,0143,,5,5,86,NORMAL,,10000,0x0010
overworld,0143,,6,6,86,NORMAL,,10000,0x0011
overworld,0143,,7,7,318,TRAINER,,3694,0x0000
overworld,0143,,8,8,318,TRAINER,,3695,0x0000
overworld,0143,,9,9,318,TRAINER,,3696,0x0000
overworld,0143,,10,10,318,TRAINER,,3697,0x0000
overworld,0143,,11,11,318,TRAINER,,3698,0x0000
overworld,0144,WLDA02 GH08(H526),0,0,394,NORMAL,865,1,0x0000
overworld,0144,WLDA02 GH08(H526),1,1,146,NORMAL,865,2,0x0000
overworld,0146,,0,0,87,NORMAL,,7028,0x04F3
overworld,0146,,1,1,87,NORMAL,,7279,0x0501
overworld,0146,,2,2,87,NORMAL,,7317,0x0502
overworld,0146,,3,3,87,NORMAL,,7069,0x0503
overworld,0146,,4,4,333,NORMAL,,2,0x02CF
overworld,0146,,5,5,128,NORMAL,,4,0x02DF
overworld,0146,,6,6,324,TRAINER,,3729,0x0000
overworld,0146,,7,7,327,TRAINER,,5729,0x0000
overworld,0146,,8,8,345,TRAINER,,3731,0x0000
overworld,0146,,9,9,323,TRAINER,,3728,0x0000
overworld,0146,,10,10,326,TRAINER,,5728,0x0000
overworld,0146,,11,11,333,TRAINER,,3730,0x0000
overworld,0146,,12,12,356,NORMAL,,5,0x0304
overworld,0147,,0,0,87,NORMAL,,7092,0x0504
overworld,0147,,1,1,328,NORMAL,,1,0x027E
overworld,0147,,2,0,322,NORMAL,,ALIAS,0x00AE
overworld,0147,,3,8,326,NORMAL,,ALIAS,0x00AE
overworld,0147,,4,10,1015,NORMAL,,ALIAS,0x00AE
overworld,0147,,5,6,330,NORMAL,,ALIAS,0x00AE
overworld,0148,NAVEL WEST 02(H33),0,0,148,TRAINER,57,3004,0x0000
overworld,0148,NAVEL WEST 02(H33),1,5,87,NORMAL,57,7038,0x0430
overworld,0148,NAVEL WEST 02(H33),2,6,87,NORMAL,57,7037,0x042F
overworld,0148,NAVEL WEST 02(H33),3,4,84,NORMAL,57,10002,0x0010
overworld,0148,NAVEL WEST 02(H33),4,1,333,TRAINER,57,3005,0x0000
overworld,0149,SUBTRN CAVE(H85),0,0,344,TRAINER,58,3097,0x0000
overworld,0149,SUBTRN CAVE(H85),1,1,345,TRAINER,58,3108,0x0000
overworld,0149,SUBTRN CAVE(H85),2,2,7,TRAINER,58,3109,0x0000
overworld,0149,SUBTRN CAVE(H85),3,3,5,TRAINER,58,3110,0x0000
overworld,0149,SUBTRN CAVE(H85),4,4,50,TRAINER,58,3111,0x0000
overworld,0149,SUBTRN CAVE(H85),5,5,141,TRAINER,58,3112,0x0000
overworld,0149,SUBTRN CAVE(H85),6,6,31,TRAINER,58,3113,0x0000
overworld,0149,SUBTRN CAVE(H85),7,7,20,TRAINER,58,3098,0x0000
overworld,0149,SUBTRN CAVE(H85),8,8,347,TRAINER,58,3099,0x0000
overworld,0149,SUBTRN CAVE(H85),9,9,351,TRAINER,58,3100,0x0000
overworld,0149,SUBTRN CAVE(H85),10,10,351,TRAINER,58,3101,0x0000
overworld,0151,MOLTEN CAVERN(H126),0,0,85,NORMAL,18,0,0x0000
overworld,0151,MOLTEN CAVERN(H126),1,1,432,NORMAL,18,1,0x0000
overworld,0151,MOLTEN CAVERN(H126),2,2,637,NORMAL,18,2,0x0000
overworld,0151,MOLTEN CAVERN(H126),3,3,774,NORMAL,18,3,0x0000
overworld,0151,MOLTEN CAVERN(H126),4,4,917,NORMAL,18,4,0x0000
overworld,0151,MOLTEN CAVERN(H126),5,5,1116,NORMAL,18,5,0x0000
overworld,0151,MOLTEN CAVERN(H126),6,6,1300,NORMAL,18,6,0x0000
overworld,0151,MOLTEN CAVERN(H126),7,7,1431,NORMAL,18,7,0x0000
overworld,0151,MOLTEN CAVERN(H126),8,8,1551,NORMAL,18,8,0x0000
overworld,0151,MOLTEN CAVERN(H126),9,9,1664,NORMAL,18,9,0x0000
overworld,0151,MOLTEN CAVERN(H126),10,10,85,NORMAL,18,0,0x0000
overworld,0151,MOLTEN CAVERN(H126),11,11,85,NORMAL,18,0,0x0000
overworld,0152,MELT 03 PM03(H110),0,0,331,NORMAL,858,4,0x0000
overworld,0152,MELT 03 PM03(H110),1,1,324,NORMAL,858,5,0x0000
overworld,0152,MELT 03 PM03(H110),2,2,334,NORMAL,858,1,0x0000
overworld,0152,MELT 03 PM03(H110),3,3,334,NORMAL,858,2,0x0000
overworld,0152,MELT 03 PM03(H110),4,4,29,NORMAL,858,3,0x0197
overworld,0152,MELT 03 PM03(H110),5,5,299,NORMAL,858,10202,0x02A8
overworld,0152,MELT 03 PM03(H110),6,6,193,NORMAL,858,10201,0x02A7
overworld,0153,MELT 01 PC03(H108),0,0,322,NORMAL,860,2,0x0000
overworld,0153,MELT 01 PC03(H108),1,1,341,NORMAL,860,3,0x0000
overworld,0153,MELT 01 PC03(H108),2,2,146,NORMAL,860,4,0x0000
overworld,0153,MELT 01 PC03(H108),3,3,335,NORMAL,860,1,0x0000
overworld,0153,MELT 01 PC03(H108),4,4,336,NORMAL,860,9017,0x0000
overworld,0153,MELT 01 PC03(H108),5,5,336,NORMAL,860,9003,0x0000
overworld,0153,MELT 01 PC03(H108),6,6,336,NORMAL,860,9001,0x0000
overworld,0153,MELT 01 PC03(H108),7,7,335,NORMAL,860,2025,0x0193
overworld,0153,MELT 01 PC03(H108),8,8,384,NORMAL,860,5,0x0000
overworld,0153,MELT 01 PC03(H108),9,9,324,NORMAL,860,6,0x0000
overworld,0154,LOBA 06 SCHOO(H80),0,0,332,NORMAL,862,1,0x019B
overworld,0154,LOBA 06 SCHOO(H80),1,1,146,NORMAL,862,5,0x0000
overworld,0154,LOBA 06 SCHOO(H80),2,2,146,NORMAL,862,6,0x0000
overworld,0154,LOBA 06 SCHOO(H80),3,3,367,NORMAL,862,7,0x0000
overworld,0154,LOBA 06 SCHOO(H80),4,4,367,NORMAL,862,8,0x0000
overworld,0154,LOBA 06 SCHOO(H80),5,5,323,NORMAL,862,9300,0x0000
overworld,0154,LOBA 06 SCHOO(H80),6,6,320,NORMAL,862,4,0x0000
overworld,0155,MELT 09 HS11(H116),0,0,325,NORMAL,863,2,0x0000
overworld,0155,MELT 09 HS11(H116),1,1,319,NORMAL,863,3,0x0000
overworld,0155,MELT 09 HS11(H116),2,2,995,NORMAL,863,4,0x0000
overworld,0156,DANB 06 HS13(H142),0,0,328,NORMAL,864,3,0x0000
overworld,0156,DANB 06 HS13(H142),1,1,146,NORMAL,864,2,0x0000
overworld,0157,DANB 07 HS14(H143),0,0,344,NORMAL,873,1,0x01AE
overworld,0157,DANB 07 HS14(H143),1,1,146,NORMAL,873,2,0x01AC
overworld,0157,DANB 07 HS14(H143),2,2,1017,NORMAL,873,3,0x01AC
overworld,0157,DANB 07 HS14(H143),3,3,1017,NORMAL,873,3,0x01AC
overworld,0158,,0,0,233,NORMAL,,2,0x019E
overworld,0158,,1,1,316,NORMAL,,3,0x0000
overworld,0158,,2,2,1015,NORMAL,,4,0x01AB
overworld,0159,DANB 04 PM04(H140),0,0,334,NORMAL,867,1,0x0000
overworld,0159,DANB 04 PM04(H140),1,1,324,NORMAL,867,3,0x0000
overworld,0159,DANB 04 PM04(H140),2,2,315,NORMAL,867,4,0x0000
overworld,0159,DANB 04 PM04(H140),3,3,334,NORMAL,867,2,0x0000
overworld,0159,DANB 04 PM04(H140),4,4,299,NORMAL,867,10202,0x02A8
overworld,0159,DANB 04 PM04(H140),5,5,193,NORMAL,867,10201,0x02A7
overworld,0160,DANB 02 PC04(H138),0,0,329,NORMAL,870,2,0x0000
overworld,0160,DANB 02 PC04(H138),1,1,347,NORMAL,870,3,0x0000
overworld,0160,DANB 02 PC04(H138),2,2,341,NORMAL,870,4,0x0000
overworld,0160,DANB 02 PC04(H138),3,3,336,NORMAL,870,9017,0x0000
overworld,0160,DANB 02 PC04(H138),4,4,336,NORMAL,870,9003,0x0000
overworld,0160,DANB 02 PC04(H138),5,5,336,NORMAL,870,9001,0x0000
overworld,0160,DANB 02 PC04(H138),6,6,335,NORMAL,870,1,0x0000
overworld,0161,MELT 02 PCR03(H109),0,0,286,NORMAL,861,9203,0x0000
overworld,0161,MELT 02 PCR03(H109),1,1,336,NORMAL,861,9202,0x0000
overworld,0161,MELT 02 PCR03(H109),2,2,336,NORMAL,861,9201,0x0000
overworld,0162,DANB 03 PCR04(H139),0,0,286,NORMAL,871,9203,0x0000
overworld,0162,DANB 03 PCR04(H139),1,1,336,NORMAL,871,9202,0x0000
overworld,0162,DANB 03 PCR04(H139),2,2,336,NORMAL,871,9201,0x0000
overworld,0163,SYDT 02 PC05(H165),0,0,336,NORMAL,233,9017,0x0000
overworld,0163,SYDT 02 PC05(H165),1,1,336,NORMAL,233,9003,0x0000
overworld,0163,SYDT 02 PC05(H165),2,2,336,NORMAL,233,9001,0x0000
overworld,0163,SYDT 02 PC05(H165),3,3,335,NORMAL,233,1,0x0000
overworld,0163,SYDT 02 PC05(H165),4,4,347,NORMAL,233,2,0x0000
overworld,0163,SYDT 02 PC05(H165),5,5,327,NORMAL,233,4,0x0000
overworld,0163,SYDT 02 PC05(H165),6,6,328,NORMAL,233,3,0x0000
overworld,0164,SYDT 03 PCR05(H166),0,0,286,NORMAL,234,9203,0x0000
overworld,0164,SYDT 03 PCR05(H166),1,1,336,NORMAL,234,9202,0x0000
overworld,0164,SYDT 03 PCR05(H166),2,2,336,NORMAL,234,9201,0x0000
overworld,0165,SYDT 06 GV06(H241),0,0,319,NORMAL,239,3,0x0000
overworld,0165,SYDT 06 GV06(H241),1,1,325,NORMAL,239,1,0x0000
overworld,0165,SYDT 06 GV06(H241),2,2,994,NORMAL,239,2,0x0000
overworld,0166,TROO 01 GH 09(H410),0,0,394,NORMAL,248,2,0x0000
overworld,0167,,0,0,394,NORMAL,,1,0x0000
overworld,0167,,1,1,394,NORMAL,,3,0x0000
overworld,0167,,2,2,394,NORMAL,,2,0x0000
overworld,0167,,3,3,394,NORMAL,,4,0x0000
overworld,0167,,4,4,394,NORMAL,,5,0x0000
overworld,0167,,5,5,341,NORMAL,,11,0x0000
overworld,0167,,6,6,394,NORMAL,,12,0x0000
overworld,0168,MANSION A5(H396),0,0,327,TRAINER,116,3725,0x0000
overworld,0169,,0,0,84,NORMAL,,10002,0x0000
overworld,0169,,1,1,85,NORMAL,,10001,0x0011
overworld,0169,,2,2,85,NORMAL,,10001,0x0012
overworld,0169,,3,3,85,NORMAL,,10001,0x0013
overworld,0169,,4,4,87,NORMAL,,7017,0x04C2
overworld,0169,,5,5,87,NORMAL,,7025,0x04C3
overworld,0169,,6,6,87,NORMAL,,7027,0x04C4
overworld,0169,,7,7,87,NORMAL,,7056,0x04C5
overworld,0169,,8,8,87,NORMAL,,7068,0x050C
overworld,0169,,9,9,85,NORMAL,,10001,0x0010
overworld,0170,WELL CAVE F2(H146),0,0,84,NORMAL,60,10002,0x0000
overworld,0170,WELL CAVE F2(H146),1,1,222,TRAINER,60,3100,0x01A9
overworld,0170,WELL CAVE F2(H146),2,2,222,TRAINER,60,3011,0x01A9
overworld,0170,WELL CAVE F2(H146),3,3,221,TRAINER,60,3012,0x01A9
overworld,0170,WELL CAVE F2(H146),4,4,294,NORMAL,60,3,0x01A9
overworld,0170,WELL CAVE F2(H146),5,5,414,NORMAL,60,2,0x01D5
overworld,0170,WELL CAVE F2(H146),6,6,414,NORMAL,60,1,0x01D5
overworld,0170,WELL CAVE F2(H146),7,7,233,NORMAL,60,0,0x01AA
overworld,0170,WELL CAVE F2(H146),8,8,87,NORMAL,60,7026,0x0433
overworld,0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),0,0,50,TRAINER,109,3444,0x0000
