Trainer#,TrainerID,TrainerName,Location,OWID,TrainerClass,Level,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,Implemented,Battle Type,Category
760,760,Xanthe,,39,TRAINERCLASS_PKMN_RANGER_M,62,STARAPTOR,RAPIDASH,RELICANTH,MUSHARNA,BOLTUND,,,,ALLIANCE 76
761,761,Cyrus,,219,TRAINERCLASS_MEDIUM,63,HAUNTER,SHEDNINJA,TREVENANT,COFAGRIGUS,MISMAGIUS,,,Gym,GYM
762,762,Della,,219,TRAINERCLASS_MEDIUM,64,LAMPENT,SANDYGAST,ZOROARK_HISUIAN,DUSCLOPS,RUNERIGUS,,,Gym,GYM
763,763,Elio,,219,TRAINERCLASS_MEDIUM,64,BANETTE,GOLURK,GOURGEIST,HOUNDSTONE,JELLICENT,,,Gym,GYM
764,764,Fiona,,219,TRAINERCLASS_MEDIUM,67,DUSCLOPS,CURSOLA,TREVENANT,ORICORIO_SENSU,,,,Gym,GYM
765,765,Grayson,,219,TRAINERCLASS_MEDIUM,67,COFAGRIGUS,DRIFBLIM,MAROWAK_ALOLAN,DHELMISE,FROSLASS,,,Gym,GYM
766,766,Haley,,219,TRAINERCLASS_MEDIUM,67,DRAKLOAK,SPIRITOMB,ROTOM,CHANDELURE,DOUBLADE,,,Gym,GYM
767,767,Clair,,369,TRAINERCLASS_LEADER_CLAIR,70,ANNIGILAPE,DECIDUEYE,GHOLDENGO,TYPHLOSION_HISUIAN,DUSKNOIR,MEGA_BANETTE,,Gym,GYM LEADER 8.1.1
768,768,Clair,,369,TRAINERCLASS_LEADER_CLAIR,75,AEGISLASH,MIMIKYU,CERULEDGE,BASCULEGION,DRAGAPULT,MEGA_GENGAR,,Gym,GYM LEADER 8.2.1
769,769,Rylan,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,GREAT_TUSK,GASTRODON,NOIVERN,SCIZOR,TANGROWTH,ARCANINE,,,ACE
770,770,Jules,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,BOLTUND,DRAGALGE,SCIZOR,HOUNDOOM,GASTRODON,MEGA_MANECTRIC,,,ACE
771,771,Mara,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,REUNICLUS,MILOTIC,BISHARP,FLORGES,AROMATISSE,MEGA_GARDEVOIR,,,ACE
772,772,Corvus,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,MIMIKYU,RUNERIGUS,KROOKODILE,UMBREON,COFAGRIGUS,MEGA_BANETTE,,,ACE
773,773,Blaze,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,GALVANTULA,DARMANITAN,SWAMPERT,ROSERADE,ARCANINE,MEGA_CHARIZARD_Y,,,ACE
774,774,Cole,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,LANTURN,ZEBSTRIKA,TSAREENA,DRAGAPULT,SILVALLY,MEGA_AMPHAROS,,,ACE
775,775,Kael,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,GRAPPLOCT,TORKOAL,GOODRA_HISUIAN,PRIMARINA,LUCARIO,MEGA_AERODACTYL,,,ACE
776,776,Iris,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,JELLICENT,EXCADRILL,TANGROWTH,GENGAR,DRIFBLIM,MEGA_SWAMPERT,,,ACE
777,777,Solana,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,BRAVIARY_HISUIAN,KINGDRA,EXEGGUTOR,VENUSAUR,SCOLIPEDE,MEGA_HOUNDOOM,,,ACE
778,778,Nyla,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,GRIMMSNARL,SNORLAX,MAROWAK_ALOLAN,ROTOM_WASH,DRAMPA,MEGA_MAWILE,,,ACE
779,779,Corin,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,SCIZOR,SYLVEON,DRAGALGE,ARCANINE,HAXORUS,MEGA_GALLADE,,,ACE
780,780,Mason,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,CRUSTLE,COALOSSAL,WHIMSICOTT,MAMOSWINE,CELESTEELA,MEGA_SCEPTILE,,,ACE
781,781,Yara,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,PASSIMIAN,FROSMOTH,BRONZONG,LILLIGANT_HISUIAN,GYARADOS,MEGA_GLALIE,,,ACE
782,782,Bruno,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,DRAMPA,RHYPERIOR,COFAGRIGUS,TORKOAL,TANGROWTH,MEGA_CAMERUPT,,,ACE
783,783,Thalia,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,ORICORIO_SENSU,PALAFIN,KILOWATTREL,RUNERIGUS,DRAGAPULT,MEGA_KANGASKHAN,,,ACE
784,784,Nia,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,LUDICOLO,MANECTRIC,MAMOSWINE,TYPE_NULL,GOODRA,AERODACTYL,,,ACE
785,785,Bram,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,ZOROARK,KROOKODILE,DRUDDIGON,SILVALLY,AMPHAROS,MEGA_LUCARIO,,,ACE
786,786,Hugo,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,SLOWKING_GALARIAN,VILEPLUME,EXEGGUTOR,GALVANTULA,KANGASKHAN,MEGA_VENUSAUR,,,ACE
787,787,Vera,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,SLOWBRO_GALARIAN,VICTREEBEL,MUK_ALOLAN,WEEZING_GALARIAN,TORKOAL,MEGA_ABOMASNOW,,,ACE
788,788,Otto,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,HERACROSS,GARDEVOIR,DRAGALGE,LAPRAS,MAGNEZONE,MEGA_TYRANITAR,,,ACE
789,789,Nova,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,VIKAVOLT,PORYGON_Z,ARCHEOPS,STARMIE,GOODRA,MEGA_GALLADE,,,ACE
790,790,Freya,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,WEAVILE,MILOTIC,MAGNEZONE,VANILLUXE,TOGEKISS,MAMOSWINE,,,ACE
791,791,Ryu,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,ANNIHILAPE,NAGANADEL,HAWLUCHA,SCIZOR,LUCARIO,MEGA_CHARIZARD_X,,,ACE
792,792,Selene,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,GOGOAT,KINGAMBIT,DRAGAPULT,CROBAT,LANTURN,MILOTIC,,,ACE
793,793,Rye,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,MAMOSWINE,ARBOLIVA,MAGNEZONE,HYDRAPPLE,DRAMPA,MEGA_GARCHOMP,,,ACE
794,794,Zedd,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,NOIVERN,DARMANITAN,GHOLDENGO,SWAMPERT,ZEBSTRIKA,MEGA_ALAKAZAM,,,ACE
795,795,Sera,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,ROSERADE,VANILLUXE,SYLVEON,CHARIZARD,HYDREIGON,RHYPERIOR,,,ACE
796,796,Nero,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,66,VOLCARONA,SCOLIPEDE,HAXORUS,GALVANTULA,DURANT,MEGA_SWAMPERT,,,ACE
797,797,June,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,66,FLORGES,ELECTIVIRE,GOODRA,URSALUNA,LAPRAS,VENUSAUR,,,ACE
798,798,Vance,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,ARCHALUDON,CROBAT,DONPHAN,BLAZIKEN,PRIMARINA,TANGROWTH,,,ACE
799,799,Faye,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,68,SCIZOR,FLORGES,TOGEKISS,LAPRAS,GOODRA,SNORLAX,,,ACE
800,800,Grant,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,KINGDRA,IRON_THORNS,KLAWF,RHYPERIOR,TAUROS_AQUA,GARCHOMP,,,ACE
801,801,Forge,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,MAGNEZONE,AGGRON,STEELIX,SCIZOR,MELMETAL,DURALUDON,,,ACE
802,802,Naomi,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,68,SALAMENCE,FERROTHORN,LAPRAS,ARCANINE_HISUIAN,MILOTIC,DRAGAPULT,,,ACE
803,803,Rolf,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,SLITHER_WING,SCIZOR,HERACROSS,RIBOMBEE,ARCANINE_HISUIAN,VIKAVOLT,,,ACE
804,804,Kano,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,ANNIHILAPE,GOODRA_HISUIAN,DARMANITAN,HAWLUCHA,MIENSHAO,URSALUNA,,,ACE
805,805,Jasper,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,TYPHLOSION_HISUIAN,CHANDELURE,TORKOAL,ARCANINE,CHARIZARD,INFERNAPE,,,ACE
806,806,Quinn,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,68,SCREAM_TAIL,GARDEVOIR,BRONZONG,CROBAT,GRIMMSNARL,ESPEON,,,ACE
807,807,Vega,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,68,MAGNEZONE,DURALUDON,DRAGAPULT,METAGROSS,ROTOM_WASH,PORYGON_Z,,,ACE
808,808,Fenn,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,OKIDOGI,URSALUNA,MIMIKYU,HATTERENE,TSAREENA,GRIMMSNARL,,,ACE
809,809,Rex,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,GREAT_TUSK,GLISCOR,RHYPERIOR,HIPPOWDON,MUDSDALE,GIGALITH,,,ACE
810,810,Soren,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,68,SALAMENCE,DRAGONITE,HYDREIGON,KOMMO_O,BAXCALIBUR,GARCHOMP,,,ACE
811,811,Jace,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,70,GLACEON,JOLTEON,LEAFEON,SYLVEON,UMBREON,ABSOL,,,ACE
812,812,Wade,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,70,VAPOREON,SLOWBRO,POLIWRATH,,,,,Double Battle,ACE
813,813,Kai,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,70,POLITOED,SLOWKING,SEISMITOAD,,,,,Double Battle,ACE
814,814,Flora,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,70,AMOONGUSS,ELECTRODE,TYRANITAR,FLORGES,ROSERADE,KANGASKHAN,,,ACE
815,815,Linda,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,70,RABSCA,ELECTRODE_HISUIAN,CONKELDURR,GOODRA,DARMANITAN,PASSIMIAN,,,ACE
816,816,Lyra,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,70,WISHIWASHI,BOMBIRDIER,PALOSSAND,BAXCALIBUR,ELECTIVIRE,GENGAR,,,ACE
817,817,Freya,Route 20,327,TRAINERCLASS_ACE_TRAINER_F,72,PASSIMIAN,ARMALDO,HOUNDOOM,CLAYDOL,AVALUGG,MIMIKYU,,,ACE
818,818,Axel,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,72,SCOLIPEDE,DRIFBLIM,PASSIMIAN,SHARPEDO,LURANTIS,HIPPOWDON,,,ACE
819,819,Orion,Route 20,324,TRAINERCLASS_ACE_TRAINER_M,72,MACHAMP,GYARADOS,DRAGAPULT,MUK,BELLOSSOM,RAPIDASH_GALARIAN,,,ACE
820,820,Slate,,62,TRAINERCLASS_TEAM_ROCKET_F,68,SCOVILLAIN,GOLEM_ALOLAN,CROBAT,PORYGON_Z,AVALUGG,POLIWRATH,,,DEFIANCE 82
821,821,Thorne,,55,TRAINERCLASS_TEAM_ROCKET,68,PANGORO,EXCADRILL,FROSLASS,TENTACRUEL,YANMEGA,NOIVERN,,,DEFIANCE 83
822,822,Umber,,62,TRAINERCLASS_TEAM_ROCKET_F,68,NIDOKING,DUSKNOIR,MR_RIME,DARMANITAN_GALARIAN,HONCHKROW,HAXORUS,,,DEFIANCE 84
823,823,Vesper,,55,TRAINERCLASS_TEAM_ROCKET,68,AVALUGG_HISUIAN,RYHPERIOR,MEGA_STEELIX,,,,,,DEFIANCE 85
824,824,Wyatt,,55,TRAINERCLASS_TEAM_ROCKET,68,GIGALITH,TYRANTRUM,MEGA_AERODACTYL,,,,,Double Battle,DEFIANCE 87
825,825,Xyra,,62,TRAINERCLASS_TEAM_ROCKET_F,68,AURORUS,GLACEON,MEGA_ABOMASNOW,,,,,Double Battle,DEFIANCE 86
826,826,Ysera,,55,TRAINERCLASS_TEAM_ROCKET,68,CLOYSTER,WALREIN,MEGA_GLALIE,,,,,Double Battle,DEFIANCE 88
827,827,Zaira,,62,TRAINERCLASS_TEAM_ROCKET_F,70,ARCHEOPS,CURSOLA,FERALIGATR,HYDRAPPLE,MELOETTA_PIROUETTE,,,Double Battle,DEFIANCE 89
828,828,Arlen,,55,TRAINERCLASS_TEAM_ROCKET,70,BASCULEGION,DIANCIE,ROTOM_HEAT,DECIDUEYE_HISUIAN,ENAMORUS_THERIAN,MEGA_ABSOL,,,DEFIANCE 91
829,829,Brask,,62,TRAINERCLASS_TEAM_ROCKET_F,70,LYCANROC_MIDNIGHT,MALAMAR,ROTOM_FROST,WISHIWASHI_SCHOOL,DHELMISE,MEGA_CAMERUPT,,,DEFIANCE 90
830,830,Corin,,55,TRAINERCLASS_TEAM_ROCKET,70,SAMUROTT_HISUIAN,TYPHLOSION_HISUIAN,ROTOM_MOW,GLISCOR,DURALUDON,,,,DEFIANCE 93
831,831,Darya,,62,TRAINERCLASS_TEAM_ROCKET_F,70,INFERNAPE,OBSTAGOON,ROTOM_WASH,TORNADUS,HYDREIGON,MEGA_SABLEYE,,,DEFIANCE 92
832,832,Yorick,,40,TRAINERCLASS_PKMN_RANGER_F,68,FARIGIRAF,LILLIGANT_HISUIAN,CLEFABLE,DREDNAW,FARFETCHD_GALARIAN,MEGA_AUDINO,,Double Battle,ALLIANCE 77
833,833,Zara,,39,TRAINERCLASS_PKMN_RANGER_M,68,BLISSEY,ARBOLIVA,FLAMIGO,COMFEY,KILOWATTREL,,,,ALLIANCE 81
834,834,Alistair,,40,TRAINERCLASS_PKMN_RANGER_F,68,DUDUNSPARCE,LEAVANNY,MANTINE,NINETALES_ALOLAN,METAGROSS,PRIMEAPE,,,ALLIANCE 78
835,835,Briony,,39,TRAINERCLASS_PKMN_RANGER_M,68,GARGANACL,MABOSSTIFF,TOXTRICITY_LOW_KEY,CYCLIZAR,GRAFAIAI,MEGA_SCIZOR,,,ALLIANCE 82
836,836,Caius,,40,TRAINERCLASS_PKMN_RANGER_F,68,FALINKS,PYROAR,MEGANIUM,GLIMMORA,CETITAN,MEGA_SLOWBRO,,,ALLIANCE 79
837,837,Delphine,,39,TRAINERCLASS_PKMN_RANGER_M,68,TYPE_NULL,PHIONE,BELLOSSOM,PAWMOT,FLYGON,,,,ALLIANCE 83
838,838,Eira,,40,TRAINERCLASS_PKMN_RANGER_F,68,BRAVIARY,LANTURN,WHIMSICOTT,SIRFETCHD,MELMETAL,,,,ALLIANCE 80
839,839,Fenris,,39,TRAINERCLASS_PKMN_RANGER_M,70,RAPIDASH_GALARIAN,QUAQUAVAL,EXEGGUTOR_ALOLAN,STOUTLAND,LYCANROC_DUSK,MEGA_MAWILE,,,ALLIANCE 87
840,840,Giselle,,40,TRAINERCLASS_PKMN_RANGER_F,70,SCOVILLAIN,HATTERENE,MEGA_PIDGEOT,,,,,,ALLIANCE 84
841,841,Hadrian,,40,TRAINERCLASS_PKMN_RANGER_F,70,MANTINE,GARDEVOIR,MEGA_LOPUNNY,,,,,Double Battle,ALLIANCE 85
842,842,Iris,,39,TRAINERCLASS_PKMN_RANGER_M,70,ESPEON,FLAPPLE,MEGA_KANGASKHAN,,,,,Double Battle,ALLIANCE 88
843,843,Jasper,,40,TRAINERCLASS_PKMN_RANGER_F,70,SYLVEON,APPLETUN,MEGA_AMPHAROS,,,,,Double Battle,ALLIANCE 86
844,844,Victor,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,ORBEETLE,FLAPPLE,DREDNAW,GRIMMSNARL,TOXTRICITY,CINDERACE,,,RIVAL Victor 4
845,845,Gloria,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,COALOSSAL,MORPEKO,FROSMOTH,HATTRENE,ARCHALUDON,RILLABOOM,,,RIVAL Gloria 4
846,846,Hop,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,CORVIKNIGHT,APPLETUN,BOLTHUND,CENTISKORCH,KLEAVOR,INTELEON,,,RIVAL Hop 5
847,847,Elio,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,VIKAVOLT,LYCANROC_DUSK,MUDSDALE,TOXAPEX,TURTONATOR,DECIDUEYE,,,RIVAL Elio 4
848,848,Selene,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,TSAREENA,LYCANROC,SALAZZLE,PALOSSAND,TOGEDEMARU,PRIMARINA,,,RIVAL Selene 4
849,849,Hau,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,TOUCANNON,LYCANROC_MIDNIGHT,LURANTIS,GOLISOPOD,MIMIKYU,INCINEROAR,,,RIVAL Hau 4
850,850,Calem,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,TALONFLAME,MEOWSTIC,DRAGALGE,PYROAR,KLEFKI,GRENINJA_BATTLE_BOND,,,RIVAL Calem 4
851,851,Serena,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,VIVILLON,DEDENNE,AEGISLASH,GOGOAT,HAWLUCHA,DELPHOX,,,RIVAL Serena 4
852,852,Shauna,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,FLORGES,HELIOLISK,MALAMAR,CLAWITZER,NOIVERN,CHESNAUGHT,,,RIVAL Shauna 4
853,853,Nate,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,UNFEZANT,GIGALITH,DARMANITAN_GALARIAN,CONKELDURR,KINGAMBIT,SAMUROTT,,,RIVAL Nate 4
854,854,Rosa,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,LEAVANNY,SEISMITOAD,CINCCINO,KLINKLANG,GOTHITELLE,EMBOAR,,,RIVAL Rosa 4
855,855,Hugh,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,STOUTLAND,SCOLIPEDE,DARMANITAN,KROOKODILE,HAXORUS,SERPERIOR,,,RIVAL Hugh 4
856,856,Lucas,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,STARAPTOR,HIPPOWDON,MEGA_ABOMASNOW,MAGNEZONE,DRAPION,INFERNAPE,,,RIVAL Lucas 4
857,857,Dawn,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,GALLADE,VESPIQUEN,MEGA_LOPUNNY,MAMOSWINE,TANGROWTH,EMPOLEON,,,RIVAL Dawn 4
858,858,Barry,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,LUXRAY,FLOATZEL,MEGA_LUCARIO,DUSKNOIR,GLISCOR,TORTERRA,,,RIVAL Barry 4
859,859,Waly,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,MINUN,AGGRON,BRELOOM,SLAKING,TORKOAL,MEGA_SWAMPERT,,,RIVAL Waly 4
860,860,Brandon,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,PLUSLE,FLYGON,SWELLOW,WAILREIN_,CAMERUPT,MEGA_SCEPTILE,,,RIVAL Brandon 4
861,861,May,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,GARDEVIOR,ROSERADE,ALTARIA,OBSTAGOON,MOLITIC,MEGA_BLAZIKEN,,,RIVAL May 4
862,862,Ethan,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,AMBIPOM,JUMPLUFF,KINGDRA,URSALUNA,MEGA_SCIZOR,TYPHLOSION,,,RIVAL Ethan 4
863,863,Silver,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,MEGA_HOUNDOOM,CROBAT,ELECTIVIRE,PORYGON-Z,DONPHAM,FERALIGATR,,,RIVAL Silver 4
864,864,Lyra,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,AZUMARIL,MEGA_AMPHAROS,MAGMORTAR,TOGEKISS,WYRDEER,MEGANIUM,,,RIVAL Lyra 4
865,865,Red,,295,TRAINERCLASS_PKMN_TRAINER_LUCAS_PT,75,PIKACHU,PIGEOT,EXEGGUTOR,SNORLAX,LAPRAS,MEGA_CHARIZARD_Y,,,RIVAL Red 4
866,866,Blue,,375,TRAINERCLASS_LEADER_BLUE,75,NIDOKING,GENGAR,RYHPERIOR,VILEPLUME,ARCANINE,MEGA_BLASTOISE,,,RIVAL BLUE 4
867,867,Green,,296,TRAINERCLASS_PKMN_TRAINER_DAWN_PT,75,NIDOQUEEN,ALAKAZAM,NINETALES,STARMIE,TAUROS,MEGA_VENUSAUR,,,RIVAL Green 4
868,868,Eris,,55,TRAINERCLASS_TEAM_ROCKET,74,BRONZONG,SKELEDIRGE,ROTOM_FAN,SNEASLER,BRUTE_BONNET,MEGA_BANETTE,,,DEFIANCE 95
869,869,Faris,,62,TRAINERCLASS_TEAM_ROCKET_F,74,SNORLAX,KROOKODILE,DARMANITAN_GALARIAN,CONKELDURR,PECHARUNT,MEGA_PINSIR,,,DEFIANCE 94
870,870,Gale,,55,TRAINERCLASS_TEAM_ROCKET,74,KLINKLANG,MEOWSCARADA,SALAMENCE,OKIDOGI,VIKAVOLT,MEGA_HOUNDOOM,,,DEFIANCE 96
871,871,Helix,,62,TRAINERCLASS_TEAM_ROCKET_F,76,INCINEROAR,CALYREX,GHOLDENGO,SANDY_SHOCKS,STARAPTOR,MEGA_BEEDRILL,,,DEFIANCE 97
872,872,Ione,,55,TRAINERCLASS_TEAM_ROCKET,76,CENTISKORCH,LANDORUS,NAGANADEL,JOLTEON,ANNIHILAPE,MEGA_SHARPEDO,,,DEFIANCE 99
873,873,Jorin,,62,TRAINERCLASS_TEAM_ROCKET_F,76,TORTERRA,CHI_YU,TOXAPEX,AEGISLASH,THUNDURUS_INCARNATE,MEGA_ALAKAZAM,,,DEFIANCE 98
874,874,Kiro,,55,TRAINERCLASS_TEAM_ROCKET,76,TOXTRICITY,ROARING_MOON,GOLISOPOD,ELECTIVIRE,DRAGAPULT,MEGA_STEELIX,,,DEFIANCE 101
875,875,Lumen,,62,TRAINERCLASS_TEAM_ROCKET_F,76,MAMOSWINE,ZAPDOS_GALARIAN,GRENINJA,CERULEDGE,GOODRA_HISUIAN,MEGA_GENGAR,,,DEFIANCE 100
876,876,Morin,,55,TRAINERCLASS_TEAM_ROCKET,78,NIHILEGO,WO_CHIEN,SCREAM_TAIL,SLITHER_WING,BAXCALIBUR,GRENINJA_ASH,,,DEFIANCE 103
877,877,Nysa,,62,TRAINERCLASS_TEAM_ROCKET_F,78,REGICE,XURKITREE,ARTICUNO_GALARIAN,SPECTRIER,GUZZLORD,MEGA_SWAMPERT,,,DEFIANCE 102
878,878,Orrin,,55,TRAINERCLASS_TEAM_ROCKET,78,DEOXYS,GREAT_TUSK,KINGAMBIT,VOLCARONA,MOLTRES_GALARIAN,MEGA_GYARADOS,,,DEFIANCE 105
879,879,Pharos,,62,TRAINERCLASS_TEAM_ROCKET_F,78,TYRANITAR,REGIROCK,GARCHOMP,ARCANINE_HISUIAN,RHYPERIOR,MEGA_AERODACTYL,,,DEFIANCE 104
880,880,Quorin,,62,TRAINERCLASS_TEAM_ROCKET_F,78,REGISTEEL,GRIMMSNARL,URSALUNA_BLOODMOON,HOOPA,TORNADUS_THERIAN,MEGA_SCEPTILE,,,DEFIANCE 106
881,881,Raze,,62,TRAINERCLASS_TEAM_ROCKET_F,78,REGIELEKI,TING_LU,NECROZMA,MARSHADOW,HEATRAN,MEGA_SALAMENCE,,,DEFIANCE 107
882,882,Soren,,55,TRAINERCLASS_TEAM_ROCKET,80,REGIDRAGO,GENESECT,ZARUDE,ETERNATUS,THUNDURUS_THERIAN,MEGA_METAGROSS,,,DEFIANCE 108
883,883,Taryn,,62,TRAINERCLASS_TEAM_ROCKET_F,80,REGIGIGAS,CHIEN_PAO,BLACEPHALON,KORAIDON,ENAMORUS_INCARNATE,MEGA_AGGRON,,,DEFIANCE 110
884,884,Uriah,,55,TRAINERCLASS_TEAM_ROCKET,80,WALKING_WAKE,GOUGING_FIRE,MEGA_CHARIZARD_Y,,,,,Double Battle,DEFIANCE 109
885,885,Valko,,62,TRAINERCLASS_TEAM_ROCKET_F,80,GROUDON,RAGING_BOLT,MEGA_BLAZIKEN,,,,,Double Battle,DEFIANCE 112
886,886,Wynne,,55,TRAINERCLASS_TEAM_ROCKET,80,GOLISOPOD,STARAPTOR,KYUREM,GIRATINA,SCREAM_TAIL,MEGA_LUCARIO,,,DEFIANCE 111
887,887,Xan,,62,TRAINERCLASS_TEAM_ROCKET_F,80,DEOXYS_DEFENSE,VOLCARONA,PALKIA,URSHIFU,LANDORUS_THERIAN,MEGA_SCIZOR,,,DEFIANCE 114
888,888,Ylva,,55,TRAINERCLASS_TEAM_ROCKET,80,DEOXYS_SPEED,ARCANINE_HISUIAN,DIALGA,CALYREX_SHADOW_RIDER,HOOPA_UNBOUND,MEGA_GARCHOMP,,,DEFIANCE 113
889,889,Zarek,,62,TRAINERCLASS_TEAM_ROCKET_F,82,DEOXYS_ATTACK,SOLGALEO,GIRATINA_ORIGIN,YVELTAL,ETERNATUS_ETERNAMAX,MEGA_TYRANITAR,,,DEFIANCE 115
890,890,Ansel,,62,TRAINERCLASS_TEAM_ROCKET_F,84,ZEKROM,NECROZMA_DAWN_WINGS,GROUDON,ZAMAZENTA,DARKRAI,MEWTWO,,,DEFIANCE 116
891,891,Bront,,55,TRAINERCLASS_TEAM_ROCKET,86,KYUREM_BLACK,NECROZMA_ULTRA_DAWN_WINGS,GROUDON_PRIMAL,ZAMAZENTA_CROWNED,DARKRAI,MEGA_MEWTWO_Y,,,DEFIANCE 117
892,892,Kiera,,40,TRAINERCLASS_PKMN_RANGER_F,74,KLEFKI,PALAFIN,SAWSBUCK,ALTARIA,JOLTEON,MEGA_MEDICHAM,,,ALLIANCE 89
893,893,Leoric,,39,TRAINERCLASS_PKMN_RANGER_M,74,HATTERENE,EMPOLEON,GOGOAT,NOIVERN,LUXRAY,MEGA_LOPUNNY,,,ALLIANCE 92
894,894,Maera,,40,TRAINERCLASS_PKMN_RANGER_F,74,KOMMO_O,DELPHOX,TANGROWTH,PRIMARINA,RUNERIGUS,MEGA_PINSIR,,,ALLIANCE 90
895,895,Nolan,,39,TRAINERCLASS_PKMN_RANGER_M,74,DRAMPA,DECISUEYE_HISUIAN,STARMIE,GOODRA,FROSMOTH,MEGA_MANECTRIC,,,ALLIANCE 94
896,896,Olette,,40,TRAINERCLASS_PKMN_RANGER_F,74,TALONFLAME,PALAFIN,VANILLUXE,EELEKTROSS,MELOETTA,MEGA_HERACROSS,,,ALLIANCE 91
897,897,Percival,,39,TRAINERCLASS_PKMN_RANGER_M,74,PORYGON_Z,CINDERACE,RILLABOOM,MAGNEZONE,MACHAMP,MEGA_CHARIZARD_X,,,ALLIANCE 95
898,898,Rowan,,40,TRAINERCLASS_PKMN_RANGER_F,74,VIRIZION,FLORGES,MILOTIC,ARMAROUGE,CORVIKNIGHT,MEGA_ALAKAZAM,,,ALLIANCE 93
899,899,Sylas,,39,TRAINERCLASS_PKMN_RANGER_M,74,SYLVEON,LATIAS,SILVALLY,IRON_TREADS,MOLTRES,MEGA_SCIZOR,,,ALLIANCE 96
