Pokemon,Move,Method,Level
GIRATINA_ORIGIN,ROAR,tm,
GIRATINA_ORIGIN,TOXIC,tm,
GIRATINA_ORIGIN,HIDDEN_POWER,tm,
GIRATINA_ORIGIN,SUNNY_DAY,tm,
GIRATINA_ORIGIN,HYPER_BEAM,tm,
GIRATINA_ORIGIN,PROTECT,tm,
GIRATINA_ORIGIN,RAIN_DANCE,tm,
GIRATINA_ORIGIN,SAFEGUARD,tm,
GIRATINA_ORIGIN,FRUSTRATION,tm,
GIRATINA_ORIGIN,IRON_TAIL,tm,
GIRATINA_ORIGIN,THUNDERBOLT,tm,
GIRATINA_ORIGIN,THUNDER,tm,
GIRATINA_ORIGIN,EARTHQUAKE,tm,
GIRATINA_ORIGIN,RETURN,tm,
GIRATINA_ORIGIN,PSYCHIC,tm,
GIRATINA_ORIGIN,SHADOW_BALL,tm,
GIRATINA_ORIGIN,DOUBLE_TEAM,tm,
GIRATINA_ORIGIN,SHOCK_WAVE,tm,
GIRATINA_ORIGIN,FACADE,tm,
GIRATINA_ORIGIN,SECRET_POWER,tm,
GIRATINA_ORIGIN,REST,tm,
GIRATINA_ORIGIN,STEEL_WING,tm,
GIRATINA_ORIGIN,ENERGY_BALL,tm,
GIRATINA_ORIGIN,ENDURE,tm,
GIRATINA_ORIGIN,DRAGON_PULSE,tm,
GIRATINA_ORIGIN,WILL_O_WISP,tm,
GIRATINA_ORIGIN,SILVER_WIND,tm,
GIRATINA_ORIGIN,SHADOW_CLAW,tm,
GIRATINA_ORIGIN,PAYBACK,tm,
GIRATINA_ORIGIN,GIGA_IMPACT,tm,
GIRATINA_ORIGIN,STONE_EDGE,tm,
GIRATINA_ORIGIN,THUNDER_WAVE,tm,
GIRATINA_ORIGIN,DARK_PULSE,tm,
GIRATINA_ORIGIN,SLEEP_TALK,tm,
GIRATINA_ORIGIN,NATURAL_GIFT,tm,
GIRATINA_ORIGIN,DREAM_EATER,tm,
GIRATINA_ORIGIN,SWAGGER,tm,
GIRATINA_ORIGIN,SUBSTITUTE,tm,
GLACEON,ICY_WIND,level-up,
GLACEON,ICY_WIND,level-up,1
GLACEON,COVET,level-up,1
GLACEON,SWIFT,level-up,1
GLACEON,COPYCAT,level-up,1
GLACEON,BATON_PASS,level-up,1
GLACEON,TAKE_DOWN,level-up,1
GLACEON,CHARM,level-up,1
GLACEON,DOUBLE_EDGE,level-up,1
GLACEON,HELPING_HAND,level-up,1
GLACEON,TACKLE,level-up,1
GLACEON,GROWL,level-up,1
GLACEON,TAIL_WHIP,level-up,1
GLACEON,SAND_ATTACK,level-up,5
GLACEON,QUICK_ATTACK,level-up,11
GLACEON,BABY_DOLL_EYES,level-up,12
GLACEON,BITE,level-up,21
GLACEON,ICE_SHARD,level-up,22
GLACEON,ICE_FANG,level-up,25
GLACEON,BARRIER,level-up,29
GLACEON,HAIL,level-up,35
GLACEON,MIRROR_COAT,level-up,39
GLACEON,FREEZE_DRY,level-up,40
GLACEON,BLIZZARD,level-up,47
GLACEON,LAST_RESORT,level-up,48
GLACEON,WATER_PULSE,tm,
GLACEON,CALM_MIND,tm,
GLACEON,ROAR,tm,
GLACEON,TOXIC,tm,
GLACEON,HAIL,tm,
GLACEON,HIDDEN_POWER,tm,
GLACEON,SUNNY_DAY,tm,
GLACEON,ICE_BEAM,tm,
GLACEON,BLIZZARD,tm,
GLACEON,HYPER_BEAM,tm,
GLACEON,PROTECT,tm,
GLACEON,RAIN_DANCE,tm,
GLACEON,FRUSTRATION,tm,
GLACEON,IRON_TAIL,tm,
GLACEON,RETURN,tm,
GLACEON,DIG,tm,
GLACEON,SHADOW_BALL,tm,
GLACEON,DOUBLE_TEAM,tm,
GLACEON,FACADE,tm,
GLACEON,SECRET_POWER,tm,
GLACEON,REST,tm,
GLACEON,ATTRACT,tm,
GLACEON,ENDURE,tm,
GLACEON,GIGA_IMPACT,tm,
GLACEON,AVALANCHE,tm,
GLACEON,CAPTIVATE,tm,
GLACEON,SLEEP_TALK,tm,
GLACEON,NATURAL_GIFT,tm,
GLACEON,SWAGGER,tm,
GLACEON,SUBSTITUTE,tm,
GLALIE,FREEZE_DRY,level-up,
GLALIE,FREEZE_DRY,level-up,1
GLALIE,SHEER_COLD,level-up,1
GLALIE,POWDER_SNOW,level-up,1
GLALIE,ASTONISH,level-up,1
GLALIE,LEER,level-up,1
GLALIE,DOUBLE_TEAM,level-up,1
GLALIE,ICE_SHARD,level-up,1
GLALIE,DOUBLE_TEAM,level-up,5
GLALIE,ICE_SHARD,level-up,12
GLALIE,ICY_WIND,level-up,19
GLALIE,PROTECT,level-up,25
GLALIE,BITE,level-up,27
GLALIE,ICE_FANG,level-up,32
GLALIE,FROST_BREATH,level-up,33
GLALIE,HEADBUTT,level-up,41
GLALIE,HAIL,level-up,50
GLALIE,CRUNCH,level-up,51
GLALIE,BLIZZARD,level-up,58
GLALIE,SHEER_COLD,level-up,61
GLALIE,WATER_PULSE,tm,
GLALIE,TOXIC,tm,
GLALIE,HAIL,tm,
GLALIE,HIDDEN_POWER,tm,
GLALIE,TAUNT,tm,
GLALIE,ICE_BEAM,tm,
GLALIE,BLIZZARD,tm,
GLALIE,HYPER_BEAM,tm,
GLALIE,LIGHT_SCREEN,tm,
GLALIE,PROTECT,tm,
GLALIE,RAIN_DANCE,tm,
GLALIE,SAFEGUARD,tm,
GLALIE,FRUSTRATION,tm,
GLALIE,EARTHQUAKE,tm,
GLALIE,RETURN,tm,
GLALIE,SHADOW_BALL,tm,
GLALIE,DOUBLE_TEAM,tm,
GLALIE,TORMENT,tm,
GLALIE,FACADE,tm,
GLALIE,SECRET_POWER,tm,
GLALIE,REST,tm,
GLALIE,ATTRACT,tm,
GLALIE,ENDURE,tm,
GLALIE,EXPLOSION,tm,
GLALIE,PAYBACK,tm,
GLALIE,GIGA_IMPACT,tm,
GLALIE,FLASH,tm,
GLALIE,AVALANCHE,tm,
GLALIE,GYRO_BALL,tm,
GLALIE,CAPTIVATE,tm,
GLALIE,DARK_PULSE,tm,
GLALIE,SLEEP_TALK,tm,
GLALIE,NATURAL_GIFT,tm,
GLALIE,SWAGGER,tm,
GLALIE,SUBSTITUTE,tm,
GLAMEOW,FAKE_OUT,level-up,1
GLAMEOW,SCRATCH,level-up,5
GLAMEOW,GROWL,level-up,8
GLAMEOW,HYPNOSIS,level-up,13
GLAMEOW,FEINT_ATTACK,level-up,17
GLAMEOW,FURY_SWIPES,level-up,20
GLAMEOW,CHARM,level-up,25
GLAMEOW,ASSIST,level-up,29
GLAMEOW,CAPTIVATE,level-up,32
GLAMEOW,SLASH,level-up,37
GLAMEOW,SUCKER_PUNCH,level-up,41
GLAMEOW,ATTRACT,level-up,44
GLAMEOW,HONE_CLAWS,level-up,48
GLAMEOW,PLAY_ROUGH,level-up,50
GLAMEOW,BITE,egg,
GLAMEOW,TAIL_WHIP,egg,
GLAMEOW,QUICK_ATTACK,egg,
GLAMEOW,SAND_ATTACK,egg,
GLAMEOW,FAKE_TEARS,egg,
GLAMEOW,ASSURANCE,egg,
GLAMEOW,FLAIL,egg,
GLAMEOW,WATER_PULSE,tm,
GLAMEOW,TOXIC,tm,
GLAMEOW,HIDDEN_POWER,tm,
GLAMEOW,SUNNY_DAY,tm,
GLAMEOW,TAUNT,tm,
GLAMEOW,PROTECT,tm,
GLAMEOW,RAIN_DANCE,tm,
GLAMEOW,FRUSTRATION,tm,
GLAMEOW,IRON_TAIL,tm,
GLAMEOW,THUNDERBOLT,tm,
GLAMEOW,THUNDER,tm,
GLAMEOW,RETURN,tm,
GLAMEOW,DIG,tm,
GLAMEOW,SHADOW_BALL,tm,
GLAMEOW,DOUBLE_TEAM,tm,
GLAMEOW,SHOCK_WAVE,tm,
GLAMEOW,AERIAL_ACE,tm,
GLAMEOW,TORMENT,tm,
GLAMEOW,FACADE,tm,
GLAMEOW,SECRET_POWER,tm,
GLAMEOW,REST,tm,
GLAMEOW,ATTRACT,tm,
GLAMEOW,THIEF,tm,
GLAMEOW,SNATCH,tm,
GLAMEOW,ENDURE,tm,
GLAMEOW,SHADOW_CLAW,tm,
GLAMEOW,PAYBACK,tm,
GLAMEOW,FLASH,tm,
GLAMEOW,PSYCH_UP,tm,
GLAMEOW,CAPTIVATE,tm,
GLAMEOW,SLEEP_TALK,tm,
GLAMEOW,NATURAL_GIFT,tm,
GLAMEOW,DREAM_EATER,tm,
GLAMEOW,SWAGGER,tm,
GLAMEOW,U_TURN,tm,
GLAMEOW,SUBSTITUTE,tm,
GLASTRIER,TACKLE,level-up,1
GLASTRIER,TAIL_WHIP,level-up,1
GLASTRIER,DOUBLE_KICK,level-up,6
GLASTRIER,AVALANCHE,level-up,12
GLASTRIER,STOMP,level-up,18
GLASTRIER,TORMENT,level-up,24
GLASTRIER,MIST,level-up,30
GLASTRIER,ICICLE_CRASH,level-up,36
GLASTRIER,TAKE_DOWN,level-up,42
GLASTRIER,IRON_DEFENSE,level-up,48
GLASTRIER,THRASH,level-up,54
GLASTRIER,TAUNT,level-up,60
GLASTRIER,DOUBLE_EDGE,level-up,66
GLASTRIER,SWORDS_DANCE,level-up,72
GLASTRIER,ROAR,tm,
GLASTRIER,TOXIC,tm,
GLASTRIER,HAIL,tm,
GLASTRIER,HIDDEN_POWER,tm,
GLASTRIER,TAUNT,tm,
GLASTRIER,ICE_BEAM,tm,
GLASTRIER,BLIZZARD,tm,
GLASTRIER,HYPER_BEAM,tm,
GLASTRIER,PROTECT,tm,
GLASTRIER,FRUSTRATION,tm,
GLASTRIER,RETURN,tm,
GLASTRIER,DOUBLE_TEAM,tm,
GLASTRIER,TORMENT,tm,
GLASTRIER,FACADE,tm,
GLASTRIER,SECRET_POWER,tm,
GLASTRIER,REST,tm,
GLASTRIER,ENDURE,tm,
GLASTRIER,WILL_O_WISP,tm,
GLASTRIER,PAYBACK,tm,
GLASTRIER,GIGA_IMPACT,tm,
GLASTRIER,AVALANCHE,tm,
GLASTRIER,SWORDS_DANCE,tm,
GLASTRIER,SLEEP_TALK,tm,
GLASTRIER,SUBSTITUTE,tm,
GLIGAR,POISON_STING,level-up,1
GLIGAR,SAND_ATTACK,level-up,4
GLIGAR,HARDEN,level-up,7
GLIGAR,KNOCK_OFF,level-up,10
GLIGAR,QUICK_ATTACK,level-up,13
GLIGAR,FURY_CUTTER,level-up,16
GLIGAR,FEINT_ATTACK,level-up,19
GLIGAR,ACROBATICS,level-up,22
GLIGAR,SLASH,level-up,27
GLIGAR,U_TURN,level-up,30
GLIGAR,SCREECH,level-up,35
GLIGAR,X_SCISSOR,level-up,40
GLIGAR,SKY_UPPERCUT,level-up,45
GLIGAR,SWORDS_DANCE,level-up,50
GLIGAR,GUILLOTINE,level-up,55
GLIGAR,METAL_CLAW,egg,
GLIGAR,WING_ATTACK,egg,
GLIGAR,RAZOR_WIND,egg,
GLIGAR,COUNTER,egg,
GLIGAR,SAND_TOMB,egg,
GLIGAR,AGILITY,egg,
GLIGAR,BATON_PASS,egg,
GLIGAR,DOUBLE_EDGE,egg,
GLIGAR,FEINT,egg,
GLIGAR,NIGHT_SLASH,egg,
GLIGAR,CROSS_POISON,egg,
GLIGAR,POWER_TRICK,egg,
GLIGAR,TOXIC,tm,
GLIGAR,HIDDEN_POWER,tm,
GLIGAR,SUNNY_DAY,tm,
GLIGAR,TAUNT,tm,
GLIGAR,PROTECT,tm,
GLIGAR,RAIN_DANCE,tm,
GLIGAR,FRUSTRATION,tm,
GLIGAR,IRON_TAIL,tm,
GLIGAR,EARTHQUAKE,tm,
GLIGAR,RETURN,tm,
GLIGAR,DIG,tm,
GLIGAR,BRICK_BREAK,tm,
GLIGAR,DOUBLE_TEAM,tm,
GLIGAR,SLUDGE_BOMB,tm,
GLIGAR,SANDSTORM,tm,
GLIGAR,ROCK_TOMB,tm,
GLIGAR,AERIAL_ACE,tm,
GLIGAR,TORMENT,tm,
GLIGAR,FACADE,tm,
GLIGAR,SECRET_POWER,tm,
GLIGAR,REST,tm,
GLIGAR,ATTRACT,tm,
GLIGAR,THIEF,tm,
GLIGAR,STEEL_WING,tm,
GLIGAR,ROOST,tm,
GLIGAR,FALSE_SWIPE,tm,
GLIGAR,FLING,tm,
GLIGAR,ENDURE,tm,
GLIGAR,PAYBACK,tm,
GLIGAR,ROCK_POLISH,tm,
GLIGAR,STONE_EDGE,tm,
GLIGAR,SWORDS_DANCE,tm,
GLIGAR,STEALTH_ROCK,tm,
GLIGAR,CAPTIVATE,tm,
GLIGAR,DARK_PULSE,tm,
GLIGAR,ROCK_SLIDE,tm,
GLIGAR,X_SCISSOR,tm,
GLIGAR,SLEEP_TALK,tm,
GLIGAR,NATURAL_GIFT,tm,
GLIGAR,POISON_JAB,tm,
GLIGAR,SWAGGER,tm,
GLIGAR,U_TURN,tm,
GLIGAR,SUBSTITUTE,tm,
GLIMMET,HARDEN,level-up,1
GLIMMET,ROCK_THROW,level-up,1
GLIMMET,SMACK_DOWN,level-up,1
GLIMMET,ACID_SPRAY,level-up,7
GLIMMET,ANCIENT_POWER,level-up,11
GLIMMET,ROCK_POLISH,level-up,15
GLIMMET,STEALTH_ROCK,level-up,18
GLIMMET,VENOSHOCK,level-up,22
GLIMMET,SANDSTORM,level-up,26
GLIMMET,SELF_DESTRUCT,level-up,29
GLIMMET,ROCK_SLIDE,level-up,33
GLIMMET,POWER_GEM,level-up,37
GLIMMET,ACID_ARMOR,level-up,41
GLIMMET,SLUDGE_WAVE,level-up,46
GLIMMET,TOXIC,tm,
GLIMMET,HIDDEN_POWER,tm,
GLIMMET,SUNNY_DAY,tm,
GLIMMET,LIGHT_SCREEN,tm,
GLIMMET,PROTECT,tm,
GLIMMET,RAIN_DANCE,tm,
GLIMMET,FRUSTRATION,tm,
GLIMMET,RETURN,tm,
GLIMMET,DOUBLE_TEAM,tm,
GLIMMET,REFLECT,tm,
GLIMMET,SLUDGE_BOMB,tm,
GLIMMET,SANDSTORM,tm,
GLIMMET,ROCK_TOMB,tm,
GLIMMET,FACADE,tm,
GLIMMET,SECRET_POWER,tm,
GLIMMET,REST,tm,
GLIMMET,ATTRACT,tm,
GLIMMET,ENDURE,tm,
GLIMMET,EXPLOSION,tm,
GLIMMET,ROCK_POLISH,tm,
GLIMMET,STONE_EDGE,tm,
GLIMMET,STEALTH_ROCK,tm,
GLIMMET,ROCK_SLIDE,tm,
GLIMMET,SLEEP_TALK,tm,
GLIMMET,SUBSTITUTE,tm,
GLIMMORA,MORTAL_SPIN,level-up,
GLIMMORA,MORTAL_SPIN,level-up,1
GLIMMORA,HARDEN,level-up,1
GLIMMORA,ROCK_THROW,level-up,1
GLIMMORA,SMACK_DOWN,level-up,1
GLIMMORA,SPIKY_SHIELD,level-up,1
GLIMMORA,TOXIC_SPIKES,level-up,1
GLIMMORA,ACID_SPRAY,level-up,7
GLIMMORA,ANCIENT_POWER,level-up,11
GLIMMORA,ROCK_POLISH,level-up,15
GLIMMORA,STEALTH_ROCK,level-up,18
GLIMMORA,VENOSHOCK,level-up,22
GLIMMORA,SANDSTORM,level-up,26
GLIMMORA,SELF_DESTRUCT,level-up,29
GLIMMORA,ROCK_SLIDE,level-up,33
GLIMMORA,POWER_GEM,level-up,39
GLIMMORA,ACID_ARMOR,level-up,44
GLIMMORA,SLUDGE_WAVE,level-up,50
GLIMMORA,TOXIC,tm,
GLIMMORA,HIDDEN_POWER,tm,
GLIMMORA,SUNNY_DAY,tm,
GLIMMORA,HYPER_BEAM,tm,
GLIMMORA,LIGHT_SCREEN,tm,
GLIMMORA,PROTECT,tm,
GLIMMORA,RAIN_DANCE,tm,
GLIMMORA,FRUSTRATION,tm,
GLIMMORA,SOLAR_BEAM,tm,
GLIMMORA,RETURN,tm,
GLIMMORA,DOUBLE_TEAM,tm,
GLIMMORA,REFLECT,tm,
GLIMMORA,SLUDGE_BOMB,tm,
GLIMMORA,SANDSTORM,tm,
GLIMMORA,ROCK_TOMB,tm,
GLIMMORA,FACADE,tm,
GLIMMORA,SECRET_POWER,tm,
GLIMMORA,REST,tm,
GLIMMORA,ATTRACT,tm,
GLIMMORA,ENERGY_BALL,tm,
GLIMMORA,ENDURE,tm,
GLIMMORA,EXPLOSION,tm,
GLIMMORA,GIGA_IMPACT,tm,
GLIMMORA,ROCK_POLISH,tm,
GLIMMORA,STONE_EDGE,tm,
GLIMMORA,STEALTH_ROCK,tm,
GLIMMORA,ROCK_SLIDE,tm,
GLIMMORA,SLEEP_TALK,tm,
GLIMMORA,SUBSTITUTE,tm,
GLIMMORA,FLASH_CANNON,tm,
GLISCOR,GUILLOTINE,level-up,1
GLISCOR,THUNDER_FANG,level-up,1
GLISCOR,ICE_FANG,level-up,1
GLISCOR,FIRE_FANG,level-up,1
GLISCOR,POISON_JAB,level-up,1
GLISCOR,SAND_ATTACK,level-up,1
GLISCOR,HARDEN,level-up,1
GLISCOR,KNOCK_OFF,level-up,1
GLISCOR,SAND_ATTACK,level-up,4
GLISCOR,HARDEN,level-up,7
GLISCOR,KNOCK_OFF,level-up,10
GLISCOR,QUICK_ATTACK,level-up,13
GLISCOR,FURY_CUTTER,level-up,16
GLISCOR,FEINT_ATTACK,level-up,19
GLISCOR,ACROBATICS,level-up,22
GLISCOR,NIGHT_SLASH,level-up,27
GLISCOR,U_TURN,level-up,30
GLISCOR,SCREECH,level-up,35
GLISCOR,X_SCISSOR,level-up,40
GLISCOR,SKY_UPPERCUT,level-up,45
GLISCOR,SWORDS_DANCE,level-up,50
GLISCOR,GUILLOTINE,level-up,55
GLISCOR,TOXIC,tm,
GLISCOR,HIDDEN_POWER,tm,
GLISCOR,SUNNY_DAY,tm,
GLISCOR,TAUNT,tm,
GLISCOR,HYPER_BEAM,tm,
GLISCOR,PROTECT,tm,
GLISCOR,RAIN_DANCE,tm,
GLISCOR,FRUSTRATION,tm,
GLISCOR,IRON_TAIL,tm,
GLISCOR,EARTHQUAKE,tm,
GLISCOR,RETURN,tm,
GLISCOR,DIG,tm,
GLISCOR,BRICK_BREAK,tm,
GLISCOR,DOUBLE_TEAM,tm,
GLISCOR,SLUDGE_BOMB,tm,
GLISCOR,SANDSTORM,tm,
GLISCOR,ROCK_TOMB,tm,
GLISCOR,AERIAL_ACE,tm,
GLISCOR,TORMENT,tm,
GLISCOR,FACADE,tm,
GLISCOR,SECRET_POWER,tm,
GLISCOR,REST,tm,
GLISCOR,ATTRACT,tm,
GLISCOR,THIEF,tm,
GLISCOR,STEEL_WING,tm,
GLISCOR,ROOST,tm,
GLISCOR,FALSE_SWIPE,tm,
GLISCOR,FLING,tm,
GLISCOR,ENDURE,tm,
GLISCOR,PAYBACK,tm,
GLISCOR,GIGA_IMPACT,tm,
GLISCOR,ROCK_POLISH,tm,
GLISCOR,STONE_EDGE,tm,
GLISCOR,SWORDS_DANCE,tm,
GLISCOR,STEALTH_ROCK,tm,
GLISCOR,CAPTIVATE,tm,
GLISCOR,DARK_PULSE,tm,
GLISCOR,ROCK_SLIDE,tm,
GLISCOR,X_SCISSOR,tm,
GLISCOR,SLEEP_TALK,tm,
GLISCOR,NATURAL_GIFT,tm,
GLISCOR,POISON_JAB,tm,
GLISCOR,SWAGGER,tm,
GLISCOR,U_TURN,tm,
GLISCOR,SUBSTITUTE,tm,
GLOOM,ABSORB,level-up,1
GLOOM,GROWTH,level-up,1
GLOOM,ACID,level-up,1
GLOOM,SWEET_SCENT,level-up,1
GLOOM,SWEET_SCENT,level-up,5
GLOOM,ACID,level-up,9
GLOOM,POISON_POWDER,level-up,13
GLOOM,MEGA_DRAIN,level-up,15
GLOOM,STUN_SPORE,level-up,15
GLOOM,SLEEP_POWDER,level-up,16
GLOOM,LUCKY_CHANT,level-up,24
GLOOM,GIGA_DRAIN,level-up,26
GLOOM,TOXIC,level-up,32
GLOOM,MOONBLAST,level-up,32
GLOOM,MOONLIGHT,level-up,37
GLOOM,NATURAL_GIFT,level-up,44
GLOOM,GRASSY_TERRAIN,level-up,45
GLOOM,PETAL_BLIZZARD,level-up,49
GLOOM,PETAL_DANCE,level-up,54
GLOOM,TOXIC,tm,
GLOOM,BULLET_SEED,tm,
GLOOM,HIDDEN_POWER,tm,
GLOOM,SUNNY_DAY,tm,
GLOOM,PROTECT,tm,
GLOOM,GIGA_DRAIN,tm,
GLOOM,FRUSTRATION,tm,
GLOOM,SOLAR_BEAM,tm,
GLOOM,RETURN,tm,
GLOOM,DOUBLE_TEAM,tm,
GLOOM,SLUDGE_BOMB,tm,
GLOOM,FACADE,tm,
GLOOM,SECRET_POWER,tm,
GLOOM,REST,tm,
GLOOM,ATTRACT,tm,
GLOOM,ENERGY_BALL,tm,
GLOOM,ENDURE,tm,
GLOOM,FLASH,tm,
GLOOM,SWORDS_DANCE,tm,
GLOOM,CAPTIVATE,tm,
GLOOM,SLEEP_TALK,tm,
GLOOM,NATURAL_GIFT,tm,
GLOOM,GRASS_KNOT,tm,
GLOOM,SWAGGER,tm,
GLOOM,SUBSTITUTE,tm,
GOGOAT,AERIAL_ACE,level-up,
GOGOAT,AERIAL_ACE,level-up,1
GOGOAT,EARTHQUAKE,level-up,1
GOGOAT,TACKLE,level-up,1
GOGOAT,GROWTH,level-up,1
GOGOAT,VINE_WHIP,level-up,1
GOGOAT,TAIL_WHIP,level-up,1
GOGOAT,VINE_WHIP,level-up,7
GOGOAT,TAIL_WHIP,level-up,9
GOGOAT,LEECH_SEED,level-up,12
GOGOAT,RAZOR_LEAF,level-up,13
GOGOAT,WORRY_SEED,level-up,16
GOGOAT,SYNTHESIS,level-up,20
GOGOAT,TAKE_DOWN,level-up,22
GOGOAT,BULLDOZE,level-up,26
GOGOAT,SEED_BOMB,level-up,30
GOGOAT,BULK_UP,level-up,34
GOGOAT,DOUBLE_EDGE,level-up,40
GOGOAT,HORN_LEECH,level-up,47
GOGOAT,LEAF_BLADE,level-up,55
GOGOAT,MILK_DRINK,level-up,58
GOGOAT,ROAR,tm,
GOGOAT,TOXIC,tm,
GOGOAT,BULK_UP,tm,
GOGOAT,BULLET_SEED,tm,
GOGOAT,HIDDEN_POWER,tm,
GOGOAT,SUNNY_DAY,tm,
GOGOAT,HYPER_BEAM,tm,
GOGOAT,PROTECT,tm,
GOGOAT,RAIN_DANCE,tm,
GOGOAT,GIGA_DRAIN,tm,
GOGOAT,FRUSTRATION,tm,
GOGOAT,SOLAR_BEAM,tm,
GOGOAT,IRON_TAIL,tm,
GOGOAT,EARTHQUAKE,tm,
GOGOAT,RETURN,tm,
GOGOAT,DIG,tm,
GOGOAT,BRICK_BREAK,tm,
GOGOAT,DOUBLE_TEAM,tm,
GOGOAT,AERIAL_ACE,tm,
GOGOAT,FACADE,tm,
GOGOAT,SECRET_POWER,tm,
GOGOAT,REST,tm,
GOGOAT,ATTRACT,tm,
GOGOAT,ENERGY_BALL,tm,
GOGOAT,ENDURE,tm,
GOGOAT,PAYBACK,tm,
GOGOAT,GIGA_IMPACT,tm,
GOGOAT,ROCK_SLIDE,tm,
GOGOAT,SLEEP_TALK,tm,
GOGOAT,GRASS_KNOT,tm,
GOGOAT,SWAGGER,tm,
GOGOAT,SUBSTITUTE,tm,
GOLBAT,SCREECH,level-up,1
GOLBAT,ABSORB,level-up,1
GOLBAT,SUPERSONIC,level-up,1
GOLBAT,ASTONISH,level-up,1
GOLBAT,MEAN_LOOK,level-up,1
GOLBAT,BITE,level-up,1
GOLBAT,SUPERSONIC,level-up,5
GOLBAT,ASTONISH,level-up,7
GOLBAT,WING_ATTACK,level-up,13
GOLBAT,POISON_FANG,level-up,20
GOLBAT,AIR_CUTTER,level-up,23
GOLBAT,BITE,level-up,23
GOLBAT,SWIFT,level-up,24
GOLBAT,MEAN_LOOK,level-up,32
GOLBAT,QUICK_GUARD,level-up,34
GOLBAT,CONFUSE_RAY,level-up,37
GOLBAT,HAZE,level-up,40
GOLBAT,VENOSHOCK,level-up,45
GOLBAT,LEECH_LIFE,level-up,53
GOLBAT,AIR_SLASH,level-up,55
GOLBAT,TOXIC,tm,
GOLBAT,HIDDEN_POWER,tm,
GOLBAT,SUNNY_DAY,tm,
GOLBAT,TAUNT,tm,
GOLBAT,HYPER_BEAM,tm,
GOLBAT,PROTECT,tm,
GOLBAT,RAIN_DANCE,tm,
GOLBAT,GIGA_DRAIN,tm,
GOLBAT,FRUSTRATION,tm,
GOLBAT,RETURN,tm,
GOLBAT,SHADOW_BALL,tm,
GOLBAT,DOUBLE_TEAM,tm,
GOLBAT,SLUDGE_BOMB,tm,
GOLBAT,AERIAL_ACE,tm,
GOLBAT,TORMENT,tm,
GOLBAT,FACADE,tm,
GOLBAT,SECRET_POWER,tm,
GOLBAT,REST,tm,
GOLBAT,ATTRACT,tm,
GOLBAT,THIEF,tm,
GOLBAT,STEEL_WING,tm,
GOLBAT,SNATCH,tm,
GOLBAT,ROOST,tm,
GOLBAT,ENDURE,tm,
GOLBAT,PAYBACK,tm,
GOLBAT,GIGA_IMPACT,tm,
GOLBAT,CAPTIVATE,tm,
GOLBAT,SLEEP_TALK,tm,
GOLBAT,NATURAL_GIFT,tm,
GOLBAT,SWAGGER,tm,
GOLBAT,PLUCK,tm,
GOLBAT,U_TURN,tm,
GOLBAT,SUBSTITUTE,tm,
GOLDEEN,PECK,level-up,1
GOLDEEN,TAIL_WHIP,level-up,1
GOLDEEN,WATER_SPORT,level-up,1
GOLDEEN,SUPERSONIC,level-up,5
GOLDEEN,HORN_ATTACK,level-up,11
GOLDEEN,WATER_PULSE,level-up,12
GOLDEEN,FLAIL,level-up,22
GOLDEEN,AQUA_RING,level-up,23
GOLDEEN,AGILITY,level-up,24
GOLDEEN,FURY_ATTACK,level-up,24
GOLDEEN,WATERFALL,level-up,33
GOLDEEN,SOAK,level-up,40
GOLDEEN,HORN_DRILL,level-up,43
GOLDEEN,MEGAHORN,level-up,45
GOLDEEN,PSYBEAM,egg,
GOLDEEN,HAZE,egg,
GOLDEEN,HYDRO_PUMP,egg,
GOLDEEN,SLEEP_TALK,egg,
GOLDEEN,MUD_SPORT,egg,
GOLDEEN,MUD_SLAP,egg,
GOLDEEN,AQUA_TAIL,egg,
GOLDEEN,BODY_SLAM,egg,
GOLDEEN,WATER_PULSE,tm,
GOLDEEN,TOXIC,tm,
GOLDEEN,HAIL,tm,
GOLDEEN,HIDDEN_POWER,tm,
GOLDEEN,ICE_BEAM,tm,
GOLDEEN,BLIZZARD,tm,
GOLDEEN,PROTECT,tm,
GOLDEEN,RAIN_DANCE,tm,
GOLDEEN,FRUSTRATION,tm,
GOLDEEN,RETURN,tm,
GOLDEEN,DOUBLE_TEAM,tm,
GOLDEEN,FACADE,tm,
GOLDEEN,SECRET_POWER,tm,
GOLDEEN,REST,tm,
GOLDEEN,ATTRACT,tm,
GOLDEEN,ENDURE,tm,
GOLDEEN,SWORDS_DANCE,tm,
GOLDEEN,CAPTIVATE,tm,
GOLDEEN,SLEEP_TALK,tm,
GOLDEEN,NATURAL_GIFT,tm,
GOLDEEN,POISON_JAB,tm,
GOLDEEN,SWAGGER,tm,
GOLDEEN,SUBSTITUTE,tm,
GOLDUCK,AQUA_JET,level-up,1
GOLDUCK,SCRATCH,level-up,1
GOLDUCK,TAIL_WHIP,level-up,1
GOLDUCK,WATER_GUN,level-up,1
GOLDUCK,CONFUSION,level-up,1
GOLDUCK,ME_FIRST,level-up,1
GOLDUCK,WATER_SPORT,level-up,1
GOLDUCK,TAIL_WHIP,level-up,4
GOLDUCK,WATER_GUN,level-up,7
GOLDUCK,FURY_SWIPES,level-up,10
GOLDUCK,CONFUSION,level-up,10
GOLDUCK,WATER_PULSE,level-up,13
GOLDUCK,DISABLE,level-up,16
GOLDUCK,ZEN_HEADBUTT,level-up,21
GOLDUCK,SCREECH,level-up,21
GOLDUCK,AQUA_TAIL,level-up,25
